ID,Wave,Species,ExPot,log(gf),EW,f_EW,logX
2MASS~J03084611-4747083,5191.455,26.0,3.04,-0.551,113.5,,6.08
2MASS~J03084611-4747083,5192.344,26.0,3.0,-0.421,117.8,,5.98
2MASS~J03084611-4747083,5194.942,26.0,1.56,-2.021,119.5,,5.98
2MASS~J03084611-4747083,5197.58,26.1,3.23,-2.22,65.7,,5.86
2MASS~J03084611-4747083,5198.711,26.0,2.22,-2.091,81.5,,6.04
2MASS~J03084611-4747083,5206.04,24.0,0.94,0.02,132.3,,3.96
2MASS~J03084611-4747083,5216.274,26.0,1.61,-2.082,110.7,,5.92
2MASS~J03084611-4747083,5217.39,26.0,3.21,-1.162,69.6,,6.0
2MASS~J03084611-4747083,5225.526,26.0,0.11,-4.755,80.2,,6.17
2MASS~J03084611-4747083,5226.538,22.1,1.57,-1.26,99.3,,3.72
2MASS~J03084611-4747083,5232.94,26.0,2.94,-0.057,129.2,,5.74
2MASS~J03084611-4747083,5234.63,26.1,3.22,-2.18,74.1,,5.98
2MASS~J03084611-4747083,5239.811,21.1,1.46,-0.77,59.1,,1.92
2MASS~J03084611-4747083,5242.491,26.0,3.63,-0.967,51.0,,5.92
2MASS~J03084611-4747083,5247.05,26.0,0.09,-4.946,71.5,,6.18
2MASS~J03084611-4747083,5247.564,24.0,0.96,-1.64,54.6,,4.1
2MASS~J03084611-4747083,5250.21,26.0,0.12,-4.938,63.6,,6.06
2MASS~J03084611-4747083,5250.646,26.0,2.2,-2.18,85.7,,6.19
2MASS~J03084611-4747083,5263.305,26.0,3.27,-0.879,77.1,,5.93
2MASS~J03084611-4747083,5266.555,26.0,3.0,-0.385,114.7,,5.89
2MASS~J03084611-4747083,5281.79,26.0,3.04,-0.833,90.3,,5.89
2MASS~J03084611-4747083,5283.621,26.0,3.24,-0.524,99.4,,5.99
2MASS~J03084611-4747083,5284.08,26.1,2.89,-3.19,38.9,,5.9
2MASS~J03084611-4747083,5288.527,26.0,3.68,-1.508,17.1,,5.77
2MASS~J03084611-4747083,5296.69,24.0,0.98,-1.36,66.4,,4.06
2MASS~J03084611-4747083,5300.74,24.0,0.98,-2.0,32.0,,4.05
2MASS~J03084611-4747083,5302.3,26.0,3.28,-0.72,84.8,,5.94
2MASS~J03084611-4747083,5307.361,26.0,1.61,-2.912,76.0,,6.02
2MASS~J03084611-4747083,5322.04,26.0,2.28,-2.802,31.6,,5.84
2MASS~J03084611-4747083,5324.179,26.0,3.21,-0.103,112.3,,5.78
2MASS~J03084611-4747083,5332.9,26.0,1.55,-2.776,86.2,,6.03
2MASS~J03084611-4747083,5336.786,22.1,1.58,-1.59,87.1,,3.8
2MASS~J03084611-4747083,5339.93,26.0,3.27,-0.72,84.4,,5.92
2MASS~J03084611-4747083,5345.8,24.0,1.0,-0.95,85.9,,4.06
2MASS~J03084611-4747083,5348.31,24.0,1.0,-1.21,68.5,,3.97
2MASS~J03084611-4747083,5349.465,20.0,2.71,-0.31,59.5,,5.09
2MASS~J03084611-4747083,5364.871,26.0,4.45,0.228,61.3,,5.85
2MASS~J03084611-4747083,5365.4,26.0,3.56,-1.02,41.5,,5.71
2MASS~J03084611-4747083,5367.467,26.0,4.42,0.443,66.9,,5.72
2MASS~J03084611-4747083,5369.962,26.0,4.37,0.536,74.3,,5.71
2MASS~J03084611-4747083,5381.021,22.1,1.57,-1.92,64.1,,3.66
2MASS~J03084611-4747083,5383.369,26.0,4.31,0.645,80.3,,5.66
2MASS~J03084611-4747083,5389.479,26.0,4.42,-0.41,31.4,,5.86
2MASS~J03084611-4747083,5393.168,26.0,3.24,-0.91,82.5,,6.04
2MASS~J03084611-4747083,5397.128,26.0,0.92,-1.982,160.5,,5.86
2MASS~J03084611-4747083,5409.77,24.0,1.03,-0.67,102.6,,4.16
2MASS~J03084611-4747083,5415.199,26.0,4.39,0.643,82.4,,5.8
2MASS~J03084611-4747083,5418.768,22.1,1.58,-2.0,60.5,,3.69
2MASS~J03084611-4747083,5424.068,26.0,4.32,0.52,90.4,,6.01
2MASS~J03084611-4747083,5497.516,26.0,1.01,-2.825,112.0,,5.94
2MASS~J03084611-4747083,5501.465,26.0,0.96,-3.046,115.1,,6.16
2MASS~J03084611-4747083,5506.779,26.0,0.99,-2.789,120.6,,6.04
2MASS~J03084611-4747083,5526.785,21.1,1.77,0.02,74.5,,1.76
2MASS~J03084611-4747083,5528.405,12.0,4.34,-0.498,133.6,,6.49
2MASS~J03084611-4747083,5534.834,26.1,3.25,-2.93,34.9,,5.96
2MASS~J03084611-4747083,5569.618,26.0,3.42,-0.54,83.2,,5.87
2MASS~J03084611-4747083,5572.842,26.0,3.4,-0.275,106.7,,6.05
2MASS~J03084611-4747083,5576.088,26.0,3.43,-1.0,72.8,,6.14
2MASS~J03084611-4747083,5578.734,28.0,1.68,-2.64,32.5,,4.71
2MASS~J03084611-4747083,5581.971,20.0,2.52,-0.555,52.6,,4.99
2MASS~J03084611-4747083,5586.756,26.0,3.37,-0.144,103.5,,5.82
2MASS~J03084611-4747083,5588.76,20.0,2.52,0.21,108.4,,5.34
2MASS~J03084611-4747083,5594.468,20.0,2.52,0.097,99.4,,5.27
2MASS~J03084611-4747083,5601.285,20.0,2.53,-0.523,59.8,,5.1
2MASS~J03084611-4747083,5615.644,26.0,3.33,0.05,122.8,,5.92
2MASS~J03084611-4747083,5624.542,26.0,3.42,-0.755,71.9,,5.86
2MASS~J03084611-4747083,5641.0,21.1,1.5,-1.13,32.6,,1.82
2MASS~J03084611-4747083,5662.516,26.0,4.18,-0.573,43.6,,6.0
2MASS~J03084611-4747083,5667.164,21.1,1.5,-1.31,24.4,,1.82
2MASS~J03084611-4747083,5669.055,21.1,1.5,-1.2,33.2,,1.9
2MASS~J03084611-4747083,5701.544,26.0,2.56,-2.143,53.6,,5.91
2MASS~J03084611-4747083,5753.122,26.0,4.26,-0.688,26.4,,5.84
2MASS~J03084611-4747083,5816.373,26.0,4.55,-0.601,17.3,,5.83
2MASS~J03084611-4747083,5857.45,20.0,2.93,0.23,78.2,,5.15
2MASS~J03084611-4747083,5889.95,11.0,0.0,0.108,286.1,,5.01
2MASS~J03084611-4747083,5895.924,11.0,0.0,-0.194,234.9,,5.0
2MASS~J03084611-4747083,6065.481,26.0,2.61,-1.41,90.5,,5.94
2MASS~J03084611-4747083,6122.22,20.0,1.89,-0.315,128.4,,5.36
2MASS~J03084611-4747083,6162.17,20.0,1.9,-0.089,136.8,,5.26
2MASS~J03084611-4747083,6169.055,20.0,2.52,-0.797,46.7,,5.1
2MASS~J03084611-4747083,6169.559,20.0,2.53,-0.478,65.5,,5.14
2MASS~J03084611-4747083,6191.558,26.0,2.43,-1.416,104.1,,6.0
2MASS~J03084611-4747083,6200.312,26.0,2.61,-2.437,47.4,,6.13
2MASS~J03084611-4747083,6213.429,26.0,2.22,-2.481,63.8,,6.02
2MASS~J03084611-4747083,6219.28,26.0,2.2,-2.448,66.6,,6.02
2MASS~J03084611-4747083,6230.723,26.0,2.56,-1.276,112.6,,6.17
2MASS~J03084611-4747083,6240.645,26.0,2.22,-3.173,27.2,,6.01
2MASS~J03084611-4747083,6246.318,26.0,3.6,-0.877,65.8,,6.05
2MASS~J03084611-4747083,6254.257,26.0,2.28,-2.443,71.0,,6.18
2MASS~J03084611-4747083,6265.134,26.0,2.18,-2.54,65.0,,6.06
2MASS~J03084611-4747083,6297.792,26.0,2.22,-2.64,47.4,,5.87
2MASS~J03084611-4747083,6322.684,26.0,2.59,-2.469,43.3,,6.05
2MASS~J03084611-4747083,6344.148,26.0,2.43,-2.877,36.9,,6.16
2MASS~J03084611-4747083,6355.029,26.0,2.84,-2.291,32.7,,5.95
2MASS~J03084611-4747083,6393.601,26.0,2.43,-1.576,104.3,,6.14
2MASS~J03084611-4747083,6411.649,26.0,3.65,-0.595,71.7,,5.93
2MASS~J03084611-4747083,6421.35,26.0,2.28,-2.014,92.0,,6.15
2MASS~J03084611-4747083,6430.846,26.0,2.18,-1.946,98.5,,6.1
2MASS~J03084611-4747083,6439.07,20.0,2.52,0.47,118.4,,5.21
2MASS~J03084611-4747083,6494.98,26.0,2.4,-1.239,121.1,,6.07
2MASS~J03084611-4747083,6496.896,56.1,0.6,-0.369,115.1,,0.83
2MASS~J03084611-4747083,6499.649,20.0,2.52,-0.818,44.1,,5.07
2MASS~J03084611-4747083,6592.912,26.0,2.73,-1.473,91.6,,6.13
2MASS~J03084611-4747083,6593.868,26.0,2.44,-2.366,59.5,,6.07
2MASS~J03084611-4747083,6604.578,21.1,1.36,-1.31,29.1,,1.73
2MASS~J03084611-4747083,6609.109,26.0,2.56,-2.661,34.0,,6.02
2MASS~J03084611-4747083,6663.44,26.0,2.42,-2.479,58.5,,6.13
2MASS~J03084611-4747083,6677.986,26.0,2.69,-1.418,99.5,,6.18
2MASS~J03084611-4747083,6717.685,20.0,2.71,-0.524,57.9,,5.23
2MASS~J03084611-4747083,6750.152,26.0,2.42,-2.584,44.4,,5.97
2MASS~J03084611-4747083,6767.77,28.0,1.83,-2.17,52.5,,4.74
2MASS~J03084611-4747083,6978.85,26.0,2.48,-2.452,60.3,,6.19
SMSS~J031556.09-473442.1,3753.611,26.0,2.18,-0.89,44.6,,4.15
SMSS~J031556.09-473442.1,3767.192,26.0,1.01,-0.39,115.6,,4.14
SMSS~J031556.09-473442.1,3783.52,28.0,0.42,-1.42,81.6,,3.28
SMSS~J031556.09-473442.1,3787.88,26.0,1.01,-0.838,107.8,,4.39
SMSS~J031556.09-473442.1,3807.14,28.0,0.42,-1.22,91.0,,3.34
SMSS~J031556.09-473442.1,3827.823,26.0,1.56,0.094,109.2,,4.09
SMSS~J031556.09-473442.1,3841.048,26.0,1.61,-0.044,104.5,,4.15
SMSS~J031556.09-473442.1,3845.468,27.0,0.92,0.01,55.6,,1.88
SMSS~J031556.09-473442.1,3846.8,26.0,3.25,-0.02,31.0,,4.19
SMSS~J031556.09-473442.1,3850.818,26.0,0.99,-1.745,71.7,,4.25
SMSS~J031556.09-473442.1,3858.301,28.0,0.42,-0.951,93.5,,3.12
SMSS~J031556.09-473442.1,3865.523,26.0,1.01,-0.95,97.8,,4.21
SMSS~J031556.09-473442.1,3878.018,26.0,0.96,-0.896,96.3,,4.06
SMSS~J031556.09-473442.1,3899.707,26.0,0.09,-1.515,119.2,,4.25
SMSS~J031556.09-473442.1,3913.461,22.1,1.12,-0.42,89.0,,2.12
SMSS~J031556.09-473442.1,3917.181,26.0,0.99,-2.155,55.7,,4.26
SMSS~J031556.09-473442.1,3920.258,26.0,0.12,-1.734,108.5,,4.24
SMSS~J031556.09-473442.1,3961.52,13.0,0.01,-0.34,82.8,,2.35
SMSS~J031556.09-473442.1,3977.741,26.0,2.2,-1.12,44.6,,4.38
SMSS~J031556.09-473442.1,3989.76,22.0,0.02,-0.062,38.0,,2.0
SMSS~J031556.09-473442.1,3995.306,27.0,0.92,-0.22,45.0,,1.88
SMSS~J031556.09-473442.1,3998.64,22.0,0.05,0.01,43.2,,2.07
SMSS~J031556.09-473442.1,4005.242,26.0,1.56,-0.583,96.4,,4.38
SMSS~J031556.09-473442.1,4012.396,22.1,0.57,-1.75,53.0,,1.94
SMSS~J031556.09-473442.1,4028.338,22.1,1.89,-0.96,20.0,,1.97
SMSS~J031556.09-473442.1,4030.753,25.0,0.0,-0.497,,s,2.49
SMSS~J031556.09-473442.1,4033.062,25.0,0.0,-0.647,,s,2.16
SMSS~J031556.09-473442.1,4034.483,25.0,0.0,-0.843,,s,2.09
SMSS~J031556.09-473442.1,4063.594,26.0,1.56,0.062,117.8,,4.25
SMSS~J031556.09-473442.1,4071.738,26.0,1.61,-0.008,104.5,,4.06
SMSS~J031556.09-473442.1,4077.714,38.1,0.0,0.167,,s,-2.4
SMSS~J031556.09-473442.1,4118.767,27.0,1.05,-0.49,24.1,,1.84
SMSS~J031556.09-473442.1,4121.318,27.0,0.92,-0.32,35.5,,1.78
SMSS~J031556.09-473442.1,4129.72,63.1,0.0,0.22,,s,-1.75
SMSS~J031556.09-473442.1,4132.058,26.0,1.61,-0.675,84.5,,4.18
SMSS~J031556.09-473442.1,4143.414,26.0,3.05,-0.2,33.8,,4.18
SMSS~J031556.09-473442.1,4143.868,26.0,1.56,-0.511,100.3,,4.38
SMSS~J031556.09-473442.1,4147.669,26.0,1.48,-2.071,34.4,,4.29
SMSS~J031556.09-473442.1,4181.755,26.0,2.83,-0.371,34.6,,4.12
SMSS~J031556.09-473442.1,4187.039,26.0,2.45,-0.514,49.0,,4.11
SMSS~J031556.09-473442.1,4187.795,26.0,2.42,-0.51,59.5,,4.29
SMSS~J031556.09-473442.1,4191.43,26.0,2.47,-0.666,43.2,,4.18
SMSS~J031556.09-473442.1,4199.095,26.0,3.05,0.156,46.0,,4.07
SMSS~J031556.09-473442.1,4202.029,26.0,1.49,-0.689,91.6,,4.23
SMSS~J031556.09-473442.1,4215.524,38.1,0.0,-0.17,,s,-2.34
SMSS~J031556.09-473442.1,4216.184,26.0,0.0,-3.357,57.4,,4.32
SMSS~J031556.09-473442.1,4222.213,26.0,2.45,-0.914,35.0,,4.23
SMSS~J031556.09-473442.1,4227.427,26.0,3.33,0.266,40.5,,4.16
SMSS~J031556.09-473442.1,4233.17,26.1,2.58,-1.97,49.5,,4.3
SMSS~J031556.09-473442.1,4233.603,26.0,2.48,-0.579,42.1,,4.08
SMSS~J031556.09-473442.1,4238.81,26.0,3.4,-0.233,16.4,,4.16
SMSS~J031556.09-473442.1,4246.82,21.1,0.315,0.241,,s,-0.07
SMSS~J031556.09-473442.1,4250.119,26.0,2.47,-0.38,64.8,,4.33
SMSS~J031556.09-473442.1,4250.787,26.0,1.56,-0.713,82.8,,4.08
SMSS~J031556.09-473442.1,4254.332,24.0,0.0,-0.114,68.8,,1.82
SMSS~J031556.09-473442.1,4260.474,26.0,2.4,0.077,79.9,,4.14
SMSS~J031556.09-473442.1,4271.154,26.0,2.45,-0.337,66.3,,4.3
SMSS~J031556.09-473442.1,4271.76,26.0,1.49,-0.173,111.2,,4.2
SMSS~J031556.09-473442.1,4274.8,24.0,0.0,-0.22,70.4,,1.96
SMSS~J031556.09-473442.1,4282.403,26.0,2.18,-0.779,60.2,,4.31
SMSS~J031556.09-473442.1,4283.01,20.0,1.89,-0.224,29.2,,3.5
SMSS~J031556.09-473442.1,4289.72,24.0,0.0,-0.37,58.8,,1.86
SMSS~J031556.09-473442.1,4318.65,20.0,1.89,-0.21,32.9,,3.57
SMSS~J031556.09-473442.1,4325.762,26.0,1.61,0.006,119.7,,4.33
SMSS~J031556.09-473442.1,4337.046,26.0,1.56,-1.695,51.8,,4.34
SMSS~J031556.09-473442.1,4337.914,22.1,1.08,-0.96,61.6,,1.86
SMSS~J031556.09-473442.1,4352.735,26.0,2.22,-1.29,25.7,,4.14
SMSS~J031556.09-473442.1,4375.93,26.0,0.0,-3.005,75.1,,4.34
SMSS~J031556.09-473442.1,4395.031,22.1,1.08,-0.54,87.6,,2.03
SMSS~J031556.09-473442.1,4404.75,26.0,1.56,-0.147,116.3,,4.34
SMSS~J031556.09-473442.1,4415.122,26.0,1.61,-0.621,90.1,,4.21
SMSS~J031556.09-473442.1,4417.714,22.1,1.17,-1.19,51.0,,1.98
SMSS~J031556.09-473442.1,4425.44,20.0,1.88,-0.358,18.6,,3.36
SMSS~J031556.09-473442.1,4427.31,26.0,0.05,-2.924,70.6,,4.2
SMSS~J031556.09-473442.1,4430.614,26.0,2.22,-1.659,14.6,,4.19
SMSS~J031556.09-473442.1,4434.96,20.0,1.89,-0.01,40.7,,3.52
SMSS~J031556.09-473442.1,4435.69,20.0,1.89,-0.519,23.0,,3.65
SMSS~J031556.09-473442.1,4442.339,26.0,2.2,-1.228,33.8,,4.23
SMSS~J031556.09-473442.1,4443.801,22.1,1.08,-0.72,86.0,,2.16
SMSS~J031556.09-473442.1,4447.717,26.0,2.22,-1.339,21.7,,4.09
SMSS~J031556.09-473442.1,4450.482,22.1,1.08,-1.52,36.0,,1.93
SMSS~J031556.09-473442.1,4454.78,20.0,1.9,0.26,51.0,,3.45
SMSS~J031556.09-473442.1,4459.118,26.0,2.18,-1.279,31.2,,4.2
SMSS~J031556.09-473442.1,4461.653,26.0,0.09,-3.194,64.3,,4.37
SMSS~J031556.09-473442.1,4468.517,22.1,1.13,-0.6,80.5,,1.97
SMSS~J031556.09-473442.1,4494.563,26.0,2.2,-1.143,39.4,,4.25
SMSS~J031556.09-473442.1,4501.27,22.1,1.12,-0.77,73.2,,1.95
SMSS~J031556.09-473442.1,4522.63,26.1,2.84,-2.25,24.0,,4.32
SMSS~J031556.09-473442.1,4528.614,26.0,2.18,-0.822,58.0,,4.28
SMSS~J031556.09-473442.1,4533.96,22.1,1.24,-0.53,72.8,,1.83
SMSS~J031556.09-473442.1,4534.78,22.0,0.84,0.336,16.9,,2.0
SMSS~J031556.09-473442.1,4554.033,56.1,0.0,0.163,,s,-1.92
SMSS~J031556.09-473442.1,4555.89,26.1,2.83,-2.4,19.2,,4.34
SMSS~J031556.09-473442.1,4563.77,22.1,1.22,-0.96,64.8,,2.06
SMSS~J031556.09-473442.1,4571.096,12.0,0.0,-5.688,16.1,,4.69
SMSS~J031556.09-473442.1,4571.971,22.1,1.57,-0.32,65.2,,1.84
SMSS~J031556.09-473442.1,4583.84,26.1,2.81,-1.93,34.2,,4.2
SMSS~J031556.09-473442.1,4702.99,12.0,4.33,-0.38,37.6,,4.75
SMSS~J031556.09-473442.1,4736.772,26.0,3.21,-0.752,14.2,,4.37
SMSS~J031556.09-473442.1,4871.318,26.0,2.87,-0.362,43.9,,4.3
SMSS~J031556.09-473442.1,4891.492,26.0,2.85,-0.111,52.8,,4.19
SMSS~J031556.09-473442.1,4903.31,26.0,2.88,-0.926,17.9,,4.3
SMSS~J031556.09-473442.1,4918.994,26.0,2.85,-0.342,39.9,,4.18
SMSS~J031556.09-473442.1,4920.503,26.0,2.83,0.068,59.5,,4.12
SMSS~J031556.09-473442.1,4923.93,26.1,2.89,-1.32,60.0,,4.16
SMSS~J031556.09-473442.1,4934.086,56.1,0.0,-0.16,,s,-2.0
SMSS~J031556.09-473442.1,4994.13,26.0,0.92,-2.969,29.4,,4.38
SMSS~J031556.09-473442.1,5012.068,26.0,0.86,-2.642,56.4,,4.5
SMSS~J031556.09-473442.1,5018.45,26.1,2.89,-1.22,64.8,,4.16
SMSS~J031556.09-473442.1,5041.756,26.0,1.49,-2.2,27.2,,4.21
SMSS~J031556.09-473442.1,5166.282,26.0,0.0,-4.123,22.1,,4.28
SMSS~J031556.09-473442.1,5171.596,26.0,1.49,-1.721,57.9,,4.33
SMSS~J031556.09-473442.1,5172.684,12.0,2.71,-0.45,143.8,,4.9
SMSS~J031556.09-473442.1,5183.604,12.0,2.72,-0.239,161.0,,4.92
SMSS~J031556.09-473442.1,5232.94,26.0,2.94,-0.057,54.4,,4.26
SMSS~J031556.09-473442.1,5266.555,26.0,3.0,-0.385,24.9,,4.06
SMSS~J031556.09-473442.1,5269.537,26.0,0.86,-1.333,101.3,,4.22
SMSS~J031556.09-473442.1,5328.531,26.0,1.56,-1.85,44.1,,4.27
SMSS~J031556.09-473442.1,5371.489,26.0,0.96,-1.644,94.6,,4.47
SMSS~J031556.09-473442.1,5397.128,26.0,0.92,-1.982,85.1,,4.52
SMSS~J031556.09-473442.1,5405.775,26.0,0.99,-1.852,69.7,,4.11
SMSS~J031556.09-473442.1,5434.524,26.0,1.01,-2.126,58.1,,4.17
SMSS~J031556.09-473442.1,5446.917,26.0,0.99,-1.91,86.2,,4.55
SMSS~J031556.09-473442.1,5497.516,26.0,1.01,-2.825,31.6,,4.36
SMSS~J031556.09-473442.1,5501.465,26.0,0.96,-3.046,28.7,,4.46
SMSS~J031556.09-473442.1,5506.779,26.0,0.99,-2.789,24.9,,4.15
SMSS~J031556.09-473442.1,5588.76,20.0,2.52,0.21,20.4,,3.52
SMSS~J031556.09-473442.1,5615.644,26.0,3.33,0.05,31.3,,4.13
SMSS~J031556.09-473442.1,5889.95,11.0,0.0,0.108,99.8,,2.98
SMSS~J031556.09-473442.1,6162.17,20.0,1.9,-0.089,27.2,,3.28
SMSS~J032132.29-363123.6,3765.539,26.0,3.24,0.482,48.6,,3.8
SMSS~J032132.29-363123.6,3805.343,26.0,3.3,0.313,45.2,,3.97
SMSS~J032132.29-363123.6,3807.14,28.0,0.42,-1.22,91.3,,2.82
SMSS~J032132.29-363123.6,3813.394,22.1,0.61,-2.02,65.3,,1.97
SMSS~J032132.29-363123.6,3839.256,26.0,3.05,-0.33,37.4,,4.16
SMSS~J032132.29-363123.6,3841.048,26.0,1.61,-0.044,109.2,,3.85
SMSS~J032132.29-363123.6,3845.468,27.0,0.92,0.01,66.6,,1.7
SMSS~J032132.29-363123.6,3849.967,26.0,1.01,-0.863,116.0,,4.1
SMSS~J032132.29-363123.6,3852.573,26.0,2.18,-1.18,33.8,,3.9
SMSS~J032132.29-363123.6,3858.301,28.0,0.42,-0.951,111.0,,3.06
SMSS~J032132.29-363123.6,3878.018,26.0,0.96,-0.896,115.4,,4.06
SMSS~J032132.29-363123.6,3905.523,14.0,1.91,-1.092,132.5,,4.45
SMSS~J032132.29-363123.6,3989.76,22.0,0.02,-0.062,61.4,,2.07
SMSS~J032132.29-363123.6,3998.64,22.0,0.05,0.01,51.6,,1.85
SMSS~J032132.29-363123.6,4012.396,22.1,0.57,-1.75,89.3,,2.12
SMSS~J032132.29-363123.6,4021.866,26.0,2.76,-0.73,28.3,,4.01
SMSS~J032132.29-363123.6,4025.12,22.1,0.61,-1.98,61.7,,1.82
SMSS~J032132.29-363123.6,4028.338,22.1,1.89,-0.96,28.1,,1.71
SMSS~J032132.29-363123.6,4030.753,25.0,0.0,-0.497,,s,1.54
SMSS~J032132.29-363123.6,4071.738,26.0,1.61,-0.008,123.4,,4.06
SMSS~J032132.29-363123.6,4077.714,38.1,0.0,0.167,,s,-0.2
SMSS~J032132.29-363123.6,4102.936,14.0,1.91,-3.14,45.2,,4.59
SMSS~J032132.29-363123.6,4118.767,27.0,1.05,-0.49,40.6,,1.81
SMSS~J032132.29-363123.6,4121.318,27.0,0.92,-0.32,49.1,,1.64
SMSS~J032132.29-363123.6,4129.72,63.1,0.0,0.22,,s,-1.85
SMSS~J032132.29-363123.6,4143.414,26.0,3.05,-0.2,40.2,,4.07
SMSS~J032132.29-363123.6,4143.868,26.0,1.56,-0.511,109.7,,4.13
SMSS~J032132.29-363123.6,4147.669,26.0,1.48,-2.071,48.2,,4.2
SMSS~J032132.29-363123.6,4163.634,22.1,2.59,-0.4,25.8,,1.93
SMSS~J032132.29-363123.6,4167.271,12.0,4.35,-0.71,28.5,,4.83
SMSS~J032132.29-363123.6,4174.913,26.0,0.91,-2.938,44.1,,4.29
SMSS~J032132.29-363123.6,4187.039,26.0,2.45,-0.514,54.1,,3.92
SMSS~J032132.29-363123.6,4187.795,26.0,2.42,-0.51,53.6,,3.87
SMSS~J032132.29-363123.6,4191.43,26.0,2.47,-0.666,51.7,,4.06
SMSS~J032132.29-363123.6,4199.095,26.0,3.05,0.156,43.5,,3.76
SMSS~J032132.29-363123.6,4202.029,26.0,1.49,-0.689,97.9,,3.91
SMSS~J032132.29-363123.6,4215.524,38.1,0.0,-0.17,,s,-0.3
SMSS~J032132.29-363123.6,4216.184,26.0,0.0,-3.357,77.0,,4.23
SMSS~J032132.29-363123.6,4222.213,26.0,2.45,-0.914,32.2,,3.89
SMSS~J032132.29-363123.6,4233.17,26.1,2.58,-1.97,58.8,,4.05
SMSS~J032132.29-363123.6,4233.603,26.0,2.48,-0.579,62.6,,4.18
SMSS~J032132.29-363123.6,4246.82,21.1,0.315,0.241,,s,-0.47
SMSS~J032132.29-363123.6,4250.119,26.0,2.47,-0.38,68.8,,4.09
SMSS~J032132.29-363123.6,4254.332,24.0,0.0,-0.114,92.1,,1.91
SMSS~J032132.29-363123.6,4260.474,26.0,2.4,0.077,90.3,,4.04
SMSS~J032132.29-363123.6,4271.154,26.0,2.45,-0.337,71.2,,4.08
SMSS~J032132.29-363123.6,4271.76,26.0,1.49,-0.173,132.3,,4.19
SMSS~J032132.29-363123.6,4274.8,24.0,0.0,-0.22,84.7,,1.84
SMSS~J032132.29-363123.6,4282.403,26.0,2.18,-0.779,61.1,,3.98
SMSS~J032132.29-363123.6,4283.01,20.0,1.89,-0.224,36.3,,3.46
SMSS~J032132.29-363123.6,4289.72,24.0,0.0,-0.37,63.9,,1.55
SMSS~J032132.29-363123.6,4290.219,22.1,1.16,-0.93,77.3,,1.69
SMSS~J032132.29-363123.6,4300.049,22.1,1.18,-0.49,104.3,,1.86
SMSS~J032132.29-363123.6,4318.65,20.0,1.89,-0.21,30.4,,3.33
SMSS~J032132.29-363123.6,4325.762,26.0,1.61,0.006,131.5,,4.1
SMSS~J032132.29-363123.6,4337.046,26.0,1.56,-1.695,53.7,,4.0
SMSS~J032132.29-363123.6,4337.914,22.1,1.08,-0.96,79.6,,1.66
SMSS~J032132.29-363123.6,4352.735,26.0,2.22,-1.29,38.6,,4.12
SMSS~J032132.29-363123.6,4394.059,22.1,1.22,-1.78,31.4,,1.77
SMSS~J032132.29-363123.6,4395.031,22.1,1.08,-0.54,104.7,,1.76
SMSS~J032132.29-363123.6,4395.839,22.1,1.24,-1.93,22.6,,1.75
SMSS~J032132.29-363123.6,4399.765,22.1,1.24,-1.19,69.0,,1.87
SMSS~J032132.29-363123.6,4404.75,26.0,1.56,-0.147,127.3,,4.09
SMSS~J032132.29-363123.6,4415.122,26.0,1.61,-0.621,109.5,,4.19
SMSS~J032132.29-363123.6,4417.714,22.1,1.17,-1.19,71.1,,1.82
SMSS~J032132.29-363123.6,4418.331,22.1,1.24,-1.97,25.1,,1.85
SMSS~J032132.29-363123.6,4425.44,20.0,1.88,-0.358,20.4,,3.23
SMSS~J032132.29-363123.6,4427.31,26.0,0.05,-2.924,95.4,,4.21
SMSS~J032132.29-363123.6,4430.614,26.0,2.22,-1.659,20.2,,4.08
SMSS~J032132.29-363123.6,4434.96,20.0,1.89,-0.01,49.7,,3.49
SMSS~J032132.29-363123.6,4442.339,26.0,2.2,-1.228,47.9,,4.2
SMSS~J032132.29-363123.6,4443.801,22.1,1.08,-0.72,103.4,,1.89
SMSS~J032132.29-363123.6,4447.717,26.0,2.22,-1.339,33.4,,4.06
SMSS~J032132.29-363123.6,4450.482,22.1,1.08,-1.52,58.5,,1.82
SMSS~J032132.29-363123.6,4454.78,20.0,1.9,0.26,55.9,,3.34
SMSS~J032132.29-363123.6,4455.89,20.0,1.9,-0.53,20.1,,3.41
SMSS~J032132.29-363123.6,4459.118,26.0,2.18,-1.279,43.7,,4.14
SMSS~J032132.29-363123.6,4461.653,26.0,0.09,-3.194,82.0,,4.22
SMSS~J032132.29-363123.6,4464.448,22.1,1.16,-1.81,37.7,,1.84
SMSS~J032132.29-363123.6,4466.552,26.0,2.83,-0.6,35.5,,4.09
SMSS~J032132.29-363123.6,4468.517,22.1,1.13,-0.6,105.8,,1.87
SMSS~J032132.29-363123.6,4470.853,22.1,1.17,-2.02,23.9,,1.78
SMSS~J032132.29-363123.6,4476.019,26.0,2.85,-0.82,31.9,,4.26
SMSS~J032132.29-363123.6,4489.739,26.0,0.12,-3.899,39.6,,4.18
SMSS~J032132.29-363123.6,4501.27,22.1,1.12,-0.77,97.2,,1.84
SMSS~J032132.29-363123.6,4515.34,26.1,2.84,-2.6,19.4,,4.17
SMSS~J032132.29-363123.6,4522.63,26.1,2.84,-2.25,36.3,,4.2
SMSS~J032132.29-363123.6,4528.614,26.0,2.18,-0.822,67.2,,4.11
SMSS~J032132.29-363123.6,4531.148,26.0,1.48,-2.101,48.2,,4.19
