Found,JINA_ID,Query_ID,RA_input,DEC_input,MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,FLUX_U,FLUX_B,FLUX_V,FLUX_R,FLUX_I,FLUX_J,FLUX_H,FLUX_K,OTYPE,SP_TYPE,RA_2,DEC_2,PMRA,PMDEC,PLX_VALUE,RV_VALUE,SCRIPT_NUMBER_ID
True,,BPS CS 22948-093,,,BPS CS 22948-0093,21 50 31.5180,-41 07 49.355,14,14,0.0188,0.0165,90,A,O,2020yCat.1350....0G,,15.54,15.18,,,14.29,13.985,14.005,ChemPec*,,21 50 31.5180,-41 07 49.355,-18.235,-16.914,0.4606,395.0,1
True,,BPS CS 22948-093,,,BPS CS 22948-0093,21 50 31.5180,-41 07 49.355,14,14,0.0188,0.0165,90,A,O,2020yCat.1350....0G,,15.54,15.18,,,14.29,13.985,14.005,ChemPec*,,21 50 31.5180,-41 07 49.355,-18.235,-16.914,0.4606,395.0,1
True,,BPS CS 22948-093,,,BPS CS 22948-0093,21 50 31.5180,-41 07 49.355,14,14,0.0188,0.0165,90,A,O,2020yCat.1350....0G,,15.54,15.18,,,14.29,13.985,14.005,ChemPec*,,21 50 31.5180,-41 07 49.355,-18.235,-16.914,0.4606,395.0,1
True,,BPS CS 22948-093,,,BPS CS 22948-0093,21 50 31.5180,-41 07 49.355,14,14,0.0188,0.0165,90,A,O,2020yCat.1350....0G,,15.54,15.18,,,14.29,13.985,14.005,ChemPec*,,21 50 31.5180,-41 07 49.355,-18.235,-16.914,0.4606,395.0,1
True,,BPS CS 22949-008,,,BPS CS 22949-0008,23 16 58.7314,-03 20 52.625,14,14,0.0355,0.0309,90,A,O,2020yCat.1350....0G,,14.61,14.15,13.858,13.545,13.123,12.822,12.788,ChemPec*,CEMP-s,23 16 58.7314,-03 20 52.625,17.932,-8.983,0.9861,-149.0,1
True,,BPS CS 22949-008,,,BPS CS 22949-0008,23 16 58.7314,-03 20 52.625,14,14,0.0355,0.0309,90,A,O,2020yCat.1350....0G,,14.61,14.15,13.858,13.545,13.123,12.822,12.788,ChemPec*,CEMP-s,23 16 58.7314,-03 20 52.625,17.932,-8.983,0.9861,-149.0,1
True,,BPS CS 22949-008,,,BPS CS 22949-0008,23 16 58.7314,-03 20 52.625,14,14,0.0355,0.0309,90,A,O,2020yCat.1350....0G,,14.61,14.15,13.858,13.545,13.123,12.822,12.788,ChemPec*,CEMP-s,23 16 58.7314,-03 20 52.625,17.932,-8.983,0.9861,-149.0,1
True,,BPS CS 22949-008,,,BPS CS 22949-0008,23 16 58.7314,-03 20 52.625,14,14,0.0355,0.0309,90,A,O,2020yCat.1350....0G,,14.61,14.15,13.858,13.545,13.123,12.822,12.788,ChemPec*,CEMP-s,23 16 58.7314,-03 20 52.625,17.932,-8.983,0.9861,-149.0,1
True,,BPS CS 22949-030,,,BPS CS 22949-0030,23 21 22.9179,-03 45 54.723,14,14,0.014,0.0134,90,A,O,2020yCat.1350....0G,,14.25,13.8,14.03,,12.8,12.551,12.52,ChemPec*,,23 21 22.9179,-03 45 54.723,90.721,0.745,1.4069,-79.0,1
True,,BPS CS 22949-037,,,HE 2323-0256,23 26 29.8073,-02 39 58.036,14,14,0.0187,0.0184,90,A,O,2020yCat.1350....0G,,15.12,14.36,,13.358,12.65,12.159,12.075,ChemPec*,CEMP-no,23 26 29.8073,-02 39 58.036,1.726,-1.883,0.0919,-125.8,1
True,,BPS CS 22949-037,,,HE 2323-0256,23 26 29.8073,-02 39 58.036,14,14,0.0187,0.0184,90,A,O,2020yCat.1350....0G,,15.12,14.36,,13.358,12.65,12.159,12.075,ChemPec*,CEMP-no,23 26 29.8073,-02 39 58.036,1.726,-1.883,0.0919,-125.8,1
True,,BPS CS 22949-048,,,BPS CS 22949-0048,23 26 07.4169,-05 50 06.903,14,14,0.0177,0.0149,90,A,O,2020yCat.1350....0G,,14.48,13.67,13.154,12.639,11.919,11.374,11.282,ChemPec*,CEMP-no,23 26 07.4169,-05 50 06.903,4.721,-3.344,0.2305,-160.8,1
True,,BPS CS 22950-046,,,BPS CS 22950-0046,20 21 28.3975,-13 16 33.601,14,14,0.0147,0.0101,90,A,O,2020yCat.1350....0G,,15.13,14.224,13.639,13.066,12.25,11.685,11.583,ChemPec*,CEMP-no,20 21 28.3975,-13 16 33.601,1.624,-1.843,0.0475,108.33,1
True,,BPS CS 22951-005,,,BPS CS 22951-0005,21 45 46.6532,-46 04 58.118,14,14,0.0194,0.0162,90,A,O,2020yCat.1350....0G,,15.29,14.9,,,14.035,13.824,13.707,ChemPec*,,21 45 46.6532,-46 04 58.118,32.702,-10.163,0.7539,235.0,1
True,,BPS CS 22951-005,,,BPS CS 22951-0005,21 45 46.6532,-46 04 58.118,14,14,0.0194,0.0162,90,A,O,2020yCat.1350....0G,,15.29,14.9,,,14.035,13.824,13.707,ChemPec*,,21 45 46.6532,-46 04 58.118,32.702,-10.163,0.7539,235.0,1
True,,BPS CS 22951-059,,,BPS CS 22951-0059,21 50 25.9919,-44 48 49.028,14,14,0.0144,0.012,90,A,O,2020yCat.1350....0G,,15.19,14.56,14.51,,13.212,12.791,12.694,ChemPec*,,21 50 25.9919,-44 48 49.028,10.361,1.188,0.3724,80.0,1
True,,BPS CS 22951-059,,,BPS CS 22951-0059,21 50 25.9919,-44 48 49.028,14,14,0.0144,0.012,90,A,O,2020yCat.1350....0G,,15.19,14.56,14.51,,13.212,12.791,12.694,ChemPec*,,21 50 25.9919,-44 48 49.028,10.361,1.188,0.3724,80.0,1
True,,BPS CS 22951-077,,,BPS CS 22951-0077,21 57 53.2097,-43 08 08.217,14,14,0.0137,0.0134,90,A,O,2020yCat.1350....0G,,14.11,13.61,,12.805,12.258,11.944,11.845,HorBranch*,,21 57 53.2097,-43 08 08.217,-2.227,-1.633,0.1929,122.0,1
True,,BPS CS 22951-077,,,BPS CS 22951-0077,21 57 53.2097,-43 08 08.217,14,14,0.0137,0.0134,90,A,O,2020yCat.1350....0G,,14.11,13.61,,12.805,12.258,11.944,11.845,HorBranch*,,21 57 53.2097,-43 08 08.217,-2.227,-1.633,0.1929,122.0,1
True,,BPS CS 22952-015,,,HE 2334-0604,23 37 28.6873,-05 47 56.594,14,14,0.0151,0.0121,90,A,O,2020yCat.1350....0G,,14.03,13.28,12.768,12.249,11.52,10.999,10.916,RGB*,KIIvw,23 37 28.6873,-05 47 56.594,0.329,-6.644,0.1158,-18.5,1
True,,BPS CS 22953-003,,,BPS CS 22953-0003,01 02 15.8723,-61 43 45.836,14,14,0.0105,0.0093,90,A,O,2020yCat.1350....0G,,14.43,13.75,13.339,12.886,12.173,11.726,11.642,ChemPec*,KIIvw,01 02 15.8723,-61 43 45.836,-3.84,-15.809,0.214,207.94133,1
True,,BPS CS 22953-037,,,BPS CS 22953-0037,01 25 06.6508,-59 16 00.742,14,14,0.0117,0.0104,90,A,O,2020yCat.1350....0G,,14.01,13.64,,13.13,12.683,12.444,12.46,ChemPec*,CEMP-no,01 25 06.6508,-59 16 00.742,68.003,35.675,1.1698,-153.0,1
True,,BPS CS 22953-037,,,BPS CS 22953-0037,01 25 06.6508,-59 16 00.742,14,14,0.0117,0.0104,90,A,O,2020yCat.1350....0G,,14.01,13.64,,13.13,12.683,12.444,12.46,ChemPec*,CEMP-no,01 25 06.6508,-59 16 00.742,68.003,35.675,1.1698,-153.0,1
True,,BPS CS 22954-004,,,BPS CS 22954-0004,02 38 15.2758,-05 43 17.211,14,14,0.0166,0.016,90,A,O,2020yCat.1350....0G,,14.7,14.27,14.58,,13.27,12.954,12.937,ChemPec*,,02 38 15.2758,-05 43 17.211,40.265,-39.654,0.6787,-10.5,1
True,,BPS CS 22954-015,,,HE 0236-0242,02 39 21.6374,-02 29 37.438,14,14,0.0262,0.0165,90,A,O,2020yCat.1350....0G,13.246,13.4,13.03,,,12.034,11.725,11.717,ChemPec*,,02 39 21.6374,-02 29 37.438,19.937,-48.7,1.5908,-30.0,1
True,,BPS CS 22955-110,,,BPS CS 22955-0110,20 32 26.4789,-25 08 25.457,14,14,0.0153,0.0099,90,A,O,2020yCat.1350....0G,,13.954,13.61,13.69,,12.751,12.564,12.553,BlueStraggler,A,20 32 26.4789,-25 08 25.457,-22.757,-32.94,0.9607,-5.0,1
True,,BPS CS 22955-174,,,BPS CS 22955-0174,20 42 05.0417,-23 49 12.660,14,14,0.0167,0.0087,90,A,O,2020yCat.1350....0G,,14.88,14.38,,,13.179,12.843,12.77,HorBranch*,,20 42 05.0417,-23 49 12.660,-5.577,-7.332,0.0955,8.0,1
True,,BPS CS 22955-174,,,BPS CS 22955-0174,20 42 05.0417,-23 49 12.660,14,14,0.0167,0.0087,90,A,O,2020yCat.1350....0G,,14.88,14.38,,,13.179,12.843,12.77,HorBranch*,,20 42 05.0417,-23 49 12.660,-5.577,-7.332,0.0955,8.0,1
True,,BPS CS 22955-174,,,BPS CS 22955-0174,20 42 05.0417,-23 49 12.660,14,14,0.0167,0.0087,90,A,O,2020yCat.1350....0G,,14.88,14.38,,,13.179,12.843,12.77,HorBranch*,,20 42 05.0417,-23 49 12.660,-5.577,-7.332,0.0955,8.0,1
True,,BPS CS 22956-015,,,BPS CS 22956-0015,21 50 20.5307,-64 49 05.197,14,14,0.0154,0.0203,90,A,O,2020yCat.1350....0G,,14.53,14.12,14.25,,13.191,12.926,12.871,ChemPec*,,21 50 20.5307,-64 49 05.197,13.085,-50.684,0.8976,-36.48,1
True,,BPS CS 22956-021,,,BPS CS 22956-0021,21 43 24.6432,-64 14 45.815,14,14,0.0101,0.0131,90,A,O,2020yCat.1350....0G,,15.04,14.66,14.8,,13.721,13.425,13.411,ChemPec*,,21 43 24.6432,-64 14 45.815,-32.745,-13.157,0.7314,36.0,1
True,,BPS CS 22956-050,,,BPS CS 22956-0050,21 58 05.8340,-65 13 27.160,14,14,0.0098,0.0121,90,A,O,2020yCat.1350....0G,,14.95,14.25,13.745,13.211,12.597,12.06,12.018,ChemPec*,CEMP-no,21 58 05.8340,-65 13 27.160,-1.422,-6.084,0.1105,-36.9,1
True,,BPS CS 22956-050,,,BPS CS 22956-0050,21 58 05.8340,-65 13 27.160,14,14,0.0098,0.0121,90,A,O,2020yCat.1350....0G,,14.95,14.25,13.745,13.211,12.597,12.06,12.018,ChemPec*,CEMP-no,21 58 05.8340,-65 13 27.160,-1.422,-6.084,0.1105,-36.9,1
True,,BPS CS 22956-062,,,BPS CS 22956-0062,22 07 26.2157,-66 08 57.410,14,14,0.0125,0.0146,90,A,O,2020yCat.1350....0G,,15.3,14.79,14.75,,13.661,13.399,13.351,ChemPec*,,22 07 26.2157,-66 08 57.410,-35.488,-50.822,1.31,189.0,1
True,,BPS CS 22956-062,,,BPS CS 22956-0062,22 07 26.2157,-66 08 57.410,14,14,0.0125,0.0146,90,A,O,2020yCat.1350....0G,,15.3,14.79,14.75,,13.661,13.399,13.351,ChemPec*,,22 07 26.2157,-66 08 57.410,-35.488,-50.822,1.31,189.0,1
True,,BPS CS 22956-081,,,BPS CS 22956-0081,22 04 11.8970,-62 50 52.348,14,14,0.014,0.018,90,A,O,2020yCat.1350....0G,,15.54,15.14,15.23,,14.123,13.907,13.852,ChemPec*,,22 04 11.8970,-62 50 52.348,11.613,-31.622,0.5242,244.6,1
True,,BPS CS 22956-081,,,BPS CS 22956-0081,22 04 11.8970,-62 50 52.348,14,14,0.014,0.018,90,A,O,2020yCat.1350....0G,,15.54,15.14,15.23,,14.123,13.907,13.852,ChemPec*,,22 04 11.8970,-62 50 52.348,11.613,-31.622,0.5242,244.6,1
True,,BPS CS 22956-102,,,BPS CS 22956-0102,22 16 36.5467,-65 19 45.351,14,14,0.0187,0.0216,90,A,O,2020yCat.1350....0G,,15.59,15.07,15.19,,,,13.78,ChemPec*,CEMP-s,22 16 36.5467,-65 19 45.351,12.407,-26.804,0.5753,-1.0,1
True,,BPS CS 22956-102,,,BPS CS 22956-0102,22 16 36.5467,-65 19 45.351,14,14,0.0187,0.0216,90,A,O,2020yCat.1350....0G,,15.59,15.07,15.19,,,,13.78,ChemPec*,CEMP-s,22 16 36.5467,-65 19 45.351,12.407,-26.804,0.5753,-1.0,1
True,,BPS CS 22956-106,,,BPS CS 22956-0106,22 16 50.4146,-66 05 05.080,14,14,0.0111,0.0123,90,A,O,2020yCat.1350....0G,,14.89,14.46,14.48,,13.55,13.218,13.267,ChemPec*,,22 16 50.4146,-66 05 05.080,29.917,-44.485,0.7661,201.0,1
True,,BPS CS 22956-106,,,BPS CS 22956-0106,22 16 50.4146,-66 05 05.080,14,14,0.0111,0.0123,90,A,O,2020yCat.1350....0G,,14.89,14.46,14.48,,13.55,13.218,13.267,ChemPec*,,22 16 50.4146,-66 05 05.080,29.917,-44.485,0.7661,201.0,1
True,,BPS CS 22956-106,,,BPS CS 22956-0106,22 16 50.4146,-66 05 05.080,14,14,0.0111,0.0123,90,A,O,2020yCat.1350....0G,,14.89,14.46,14.48,,13.55,13.218,13.267,ChemPec*,,22 16 50.4146,-66 05 05.080,29.917,-44.485,0.7661,201.0,1
True,,BPS CS 22956-110,,,BPS CS 22956-0110,22 19 43.5149,-66 41 21.954,14,14,0.0132,0.0152,90,A,O,2020yCat.1350....0G,,15.26,14.8,14.85,,13.781,13.442,13.467,HorBranch*,,22 19 43.5149,-66 41 21.954,-2.767,-9.262,0.0762,-97.0,1
True,,BPS CS 22956-114,,,BPS CS 22956-0114,22 26 08.1902,-65 33 06.631,14,14,0.0101,0.0108,90,A,O,2020yCat.1350....0G,,14.68,14.04,13.96,,12.491,12.047,11.977,ChemPec*,,22 26 08.1902,-65 33 06.631,1.798,-9.664,0.1126,-47.0,1
True,,BPS CS 22956-114,,,BPS CS 22956-0114,22 26 08.1902,-65 33 06.631,14,14,0.0101,0.0108,90,A,O,2020yCat.1350....0G,,14.68,14.04,13.96,,12.491,12.047,11.977,ChemPec*,,22 26 08.1902,-65 33 06.631,1.798,-9.664,0.1126,-47.0,1
True,,BPS CS 22957-013,,,BPS CS 22957-0013,23 55 49.0555,-05 22 52.872,14,14,0.0165,0.0132,90,A,O,2020yCat.1350....0G,,14.81,14.08,13.601,13.11,12.406,11.945,11.863,RGB*,CEMP-no,23 55 49.0555,-05 22 52.872,1.749,-11.978,0.1051,-213.5,1
True,,BPS CS 22957-019,,,BPS CS 22957-0019,23 57 31.5124,-06 57 05.568,14,14,0.0194,0.0149,90,A,O,2020yCat.1350....0G,,14.12,13.71,13.82,,12.668,12.414,12.323,ChemPec*,,23 57 31.5124,-06 57 05.568,69.682,-25.241,1.4759,-31.0,1
True,,BPS CS 22957-019,,,BPS CS 22957-0019,23 57 31.5124,-06 57 05.568,14,14,0.0194,0.0149,90,A,O,2020yCat.1350....0G,,14.12,13.71,13.82,,12.668,12.414,12.323,ChemPec*,,23 57 31.5124,-06 57 05.568,69.682,-25.241,1.4759,-31.0,1
True,,BPS CS 22957-019,,,BPS CS 22957-0019,23 57 31.5124,-06 57 05.568,14,14,0.0194,0.0149,90,A,O,2020yCat.1350....0G,,14.12,13.71,13.82,,12.668,12.414,12.323,ChemPec*,,23 57 31.5124,-06 57 05.568,69.682,-25.241,1.4759,-31.0,1
True,,BPS CS 22957-022,,,BPS CS 22957-0022,00 01 45.4879,-05 49 46.650,14,14,0.0143,0.0116,90,A,O,2020yCat.1350....0G,,13.95,13.34,,,11.809,11.391,11.313,ChemPec*,,00 01 45.4879,-05 49 46.650,8.261,-26.429,0.2921,-31.6,1
True,,BPS CS 22957-024,,,BPS CS 22957-0024,23 58 34.4953,-04 33 25.390,14,14,0.0205,0.0177,90,A,O,2020yCat.1350....0G,,14.68,14.3,14.15,,13.342,13.062,13.026,ChemPec*,CEMP-no,23 58 34.4953,-04 33 25.390,-9.203,-72.629,0.9214,-67.4,1
True,,BPS CS 22957-024,,,BPS CS 22957-0024,23 58 34.4953,-04 33 25.390,14,14,0.0205,0.0177,90,A,O,2020yCat.1350....0G,,14.68,14.3,14.15,,13.342,13.062,13.026,ChemPec*,CEMP-no,23 58 34.4953,-04 33 25.390,-9.203,-72.629,0.9214,-67.4,1
True,,BPS CS 22957-026,,,BPS CS 22957-0026,00 00 02.1569,-04 07 08.621,14,14,0.0152,0.0117,90,A,O,2020yCat.1350....0G,,13.6,13.16,,,12.086,11.798,11.808,ChemPec*,,00 00 02.1569,-04 07 08.621,109.001,-48.801,1.871,-18.9,1
True,,BPS CS 22957-026,,,BPS CS 22957-0026,00 00 02.1569,-04 07 08.621,14,14,0.0152,0.0117,90,A,O,2020yCat.1350....0G,,13.6,13.16,,,12.086,11.798,11.808,ChemPec*,,00 00 02.1569,-04 07 08.621,109.001,-48.801,1.871,-18.9,1
True,,BPS CS 22957-027,,,HE 2356-0410,23 59 13.1419,-03 53 48.220,14,14,0.0189,0.0146,90,A,O,2020yCat.1350....0G,,14.39,13.6,13.164,12.713,12.092,11.622,11.609,ChemPec*,CEMP-no,23 59 13.1419,-03 53 48.220,4.937,-24.638,0.3326,-61.5,1
True,,BPS CS 22957-036,,,BPS CS 22957-0036,00 03 31.3531,-04 44 22.563,14,14,0.0215,0.0153,90,A,O,2020yCat.1350....0G,,14.9,14.5,14.5,,13.373,13.107,13.119,ChemPec*,,00 03 31.3531,-04 44 22.563,38.729,-22.312,0.8084,-154.5,1
True,,BPS CS 22958-037,,,BPS CS 22958-0037,01 58 39.6962,-57 03 26.935,14,14,0.014,0.0144,90,A,O,2020yCat.1350....0G,,15.38,14.86,14.85,,13.651,13.32,13.197,HorBranch*,,01 58 39.6962,-57 03 26.935,6.58,4.12,0.0889,203.0,1
True,,BPS CS 22958-041,,,BPS CS 22958-0041,02 01 44.5309,-56 47 26.262,14,14,0.0156,0.0159,90,A,O,2020yCat.1350....0G,,15.4,14.98,15.14,,14.015,13.792,13.716,ChemPec*,,02 01 44.5309,-56 47 26.262,-3.235,22.275,0.7242,-52.0,1
True,,BPS CS 22958-042,,,BPS CS 22958-0042,02 01 07.4297,-57 16 58.850,14,14,0.0244,0.0242,90,A,O,2020yCat.1350....0G,,14.037,14.52,14.222,13.902,13.515,13.288,13.213,ChemPec*,CEMP-no,02 01 07.4297,-57 16 58.850,36.285,-25.069,0.9884,151.0,1
True,,BPS CS 22958-042,,,BPS CS 22958-0042,02 01 07.4297,-57 16 58.850,14,14,0.0244,0.0242,90,A,O,2020yCat.1350....0G,,14.037,14.52,14.222,13.902,13.515,13.288,13.213,ChemPec*,CEMP-no,02 01 07.4297,-57 16 58.850,36.285,-25.069,0.9884,151.0,1
True,,BPS CS 22958-042,,,BPS CS 22958-0042,02 01 07.4297,-57 16 58.850,14,14,0.0244,0.0242,90,A,O,2020yCat.1350....0G,,14.037,14.52,14.222,13.902,13.515,13.288,13.213,ChemPec*,CEMP-no,02 01 07.4297,-57 16 58.850,36.285,-25.069,0.9884,151.0,1
True,,BPS CS 22958-052,,,BPS CS 22958-0052,02 12 48.2200,-56 29 08.292,14,14,0.0113,0.0111,90,A,O,2020yCat.1350....0G,,14.61,14.24,14.33,,13.249,13.026,13.02,ChemPec*,,02 12 48.2200,-56 29 08.292,37.313,9.323,0.8875,99.0,1
True,,BPS CS 22958-065,,,BPS CS 22958-0065,02 02 53.6139,-53 38 40.714,14,14,0.0122,0.0128,90,A,O,2020yCat.1350....0G,,14.92,14.49,14.46,,13.463,13.167,13.187,ChemPec*,,02 02 53.6139,-53 38 40.714,22.202,-12.54,1.0047,112.0,1
True,,BPS CS 22958-074,,,BPS CS 22958-0074,02 10 34.1954,-53 22 42.948,14,14,0.013,0.0143,90,A,O,2020yCat.1350....0G,,15.23,14.75,14.77,,13.785,13.418,13.422,ChemPec*,,02 10 34.1954,-53 22 42.948,-0.362,-22.54,1.0302,319.8,1
True,,BPS CS 22958-083,,,BPS CS 22958-0083,02 15 42.7299,-53 59 56.257,14,14,0.0119,0.011,90,A,O,2020yCat.1350....0G,15.057,15.09,14.44,13.981,13.521,12.946,12.504,12.394,RGB*,CEMP-no,02 15 42.7299,-53 59 56.257,-6.715,-6.063,0.2211,176.91,1
True,,BPS CS 22959-074,,,BPS CS 22959-0074,18 51 47.5647,-64 28 00.330,14,14,0.0087,0.0104,90,A,O,2020yCat.1350....0G,,14.92,14.13,14.08,,12.576,12.081,12.012,ChemPec*,,18 51 47.5647,-64 28 00.330,-6.989,-22.006,0.23,-146.81,1
True,,BPS CS 22959-074,,,BPS CS 22959-0074,18 51 47.5647,-64 28 00.330,14,14,0.0087,0.0104,90,A,O,2020yCat.1350....0G,,14.92,14.13,14.08,,12.576,12.081,12.012,ChemPec*,,18 51 47.5647,-64 28 00.330,-6.989,-22.006,0.23,-146.81,1
True,,BPS CS 22959-139,,,BPS CS 22959-0139,18 55 53.7697,-63 06 17.896,14,14,0.0102,0.0116,90,A,O,2020yCat.1350....0G,,14.71,14.3,14.15,,13.149,12.89,12.882,ChemPec*,,18 55 53.7697,-63 06 17.896,-34.975,-71.911,0.8,-28.0,1
True,,BPS CS 22959-139,,,BPS CS 22959-0139,18 55 53.7697,-63 06 17.896,14,14,0.0102,0.0116,90,A,O,2020yCat.1350....0G,,14.71,14.3,14.15,,13.149,12.89,12.882,ChemPec*,,18 55 53.7697,-63 06 17.896,-34.975,-71.911,0.8,-28.0,1
True,,BPS CS 22960-010,,,BPS CS 22960-0010,22 08 25.3504,-44 53 56.708,14,14,0.0128,0.0116,90,A,O,2020yCat.1350....0G,,14.78,13.81,13.485,13.137,12.962,12.603,12.57,ChemPec*,,22 08 25.3504,-44 53 56.708,-124.836,-43.852,2.263,50.96,1
True,,BPS CS 22960-010,,,BPS CS 22960-0010,22 08 25.3504,-44 53 56.708,14,14,0.0128,0.0116,90,A,O,2020yCat.1350....0G,,14.78,13.81,13.485,13.137,12.962,12.603,12.57,ChemPec*,,22 08 25.3504,-44 53 56.708,-124.836,-43.852,2.263,50.96,1
True,,BPS CS 22960-029,,,BPS CS 22960-0029,22 11 35.5624,-44 25 22.457,14,14,0.0148,0.0153,90,A,O,2020yCat.1350....0G,15.153,15.449,15.05,,,13.994,13.659,13.65,ChemPec*,,22 11 35.5624,-44 25 22.457,17.412,-18.118,0.5487,47.0,1
True,,BPS CS 22960-029,,,BPS CS 22960-0029,22 11 35.5624,-44 25 22.457,14,14,0.0148,0.0153,90,A,O,2020yCat.1350....0G,15.153,15.449,15.05,,,13.994,13.659,13.65,ChemPec*,,22 11 35.5624,-44 25 22.457,17.412,-18.118,0.5487,47.0,1
True,,BPS CS 22960-029,,,BPS CS 22960-0029,22 11 35.5624,-44 25 22.457,14,14,0.0148,0.0153,90,A,O,2020yCat.1350....0G,15.153,15.449,15.05,,,13.994,13.659,13.65,ChemPec*,,22 11 35.5624,-44 25 22.457,17.412,-18.118,0.5487,47.0,1
True,,BPS CS 22960-048,,,BPS CS 22960-0048,22 17 01.5646,-45 12 16.965,14,14,0.0153,0.0159,90,A,O,2020yCat.1350....0G,15.445,15.64,14.96,14.558,14.059,13.476,13.064,12.958,ChemPec*,CEMP-no,22 17 01.5646,-45 12 16.965,-2.721,-15.952,0.1616,-85.0,1
True,,BPS CS 22960-048,,,BPS CS 22960-0048,22 17 01.5646,-45 12 16.965,14,14,0.0153,0.0159,90,A,O,2020yCat.1350....0G,15.445,15.64,14.96,14.558,14.059,13.476,13.064,12.958,ChemPec*,CEMP-no,22 17 01.5646,-45 12 16.965,-2.721,-15.952,0.1616,-85.0,1
True,,BPS CS 22960-048,,,BPS CS 22960-0048,22 17 01.5646,-45 12 16.965,14,14,0.0153,0.0159,90,A,O,2020yCat.1350....0G,15.445,15.64,14.96,14.558,14.059,13.476,13.064,12.958,ChemPec*,CEMP-no,22 17 01.5646,-45 12 16.965,-2.721,-15.952,0.1616,-85.0,1
True,,BPS CS 22960-053,,,BPS CS 22960-0053,22 16 17.0867,-43 54 19.738,14,14,0.0135,0.0148,90,A,O,2020yCat.1350....0G,15.69,15.705,14.95,14.537,14.046,13.298,12.833,12.761,ChemPec*,CEMP-s,22 16 17.0867,-43 54 19.738,6.788,-0.645,0.0644,298.0,1
True,,BPS CS 22960-053,,,BPS CS 22960-0053,22 16 17.0867,-43 54 19.738,14,14,0.0135,0.0148,90,A,O,2020yCat.1350....0G,15.69,15.705,14.95,14.537,14.046,13.298,12.833,12.761,ChemPec*,CEMP-s,22 16 17.0867,-43 54 19.738,6.788,-0.645,0.0644,298.0,1
True,,BPS CS 22960-064,,,BPS CS 22960-0064,22 24 00.1429,-42 35 16.026,14,14,0.0089,0.0104,90,A,O,2020yCat.1350....0G,14.44,14.4,13.94,,,12.517,12.129,12.026,ChemPec*,,22 24 00.1429,-42 35 16.026,11.168,-7.378,0.4417,-74.0,1
True,,BPS CS 22963-004,,,BPS CS 22963-0004,02 56 46.5715,-04 51 17.421,14,14,0.0224,0.0196,90,A,O,2020yCat.1350....0G,,15.51,14.98,,,13.632,13.236,13.2,ChemPec*,,02 56 46.5715,-04 51 17.421,21.583,-2.716,0.182,292.4,1
True,,BPS CS 22963-004,,,BPS CS 22963-0004,02 56 46.5715,-04 51 17.421,14,14,0.0224,0.0196,90,A,O,2020yCat.1350....0G,,15.51,14.98,,,13.632,13.236,13.2,ChemPec*,,02 56 46.5715,-04 51 17.421,21.583,-2.716,0.182,292.4,1
True,,BPS CS 22963-004,,,BPS CS 22963-0004,02 56 46.5715,-04 51 17.421,14,14,0.0224,0.0196,90,A,O,2020yCat.1350....0G,,15.51,14.98,,,13.632,13.236,13.2,ChemPec*,,02 56 46.5715,-04 51 17.421,21.583,-2.716,0.182,292.4,1
True,,BPS CS 22964-115,,,BPS CS 22964-0115,19 57 28.5477,-40 00 03.534,14,14,0.0221,0.0193,90,A,O,2020yCat.1350....0G,,15.37,14.94,,,13.856,13.561,13.643,ChemPec*,,19 57 28.5477,-40 00 03.534,-30.611,-54.437,0.6943,-216.0,1
True,,BPS CS 22964-115,,,BPS CS 22964-0115,19 57 28.5477,-40 00 03.534,14,14,0.0221,0.0193,90,A,O,2020yCat.1350....0G,,15.37,14.94,,,13.856,13.561,13.643,ChemPec*,,19 57 28.5477,-40 00 03.534,-30.611,-54.437,0.6943,-216.0,1
True,,BPS CS 22964-176,,,BPS CS 22964-0176,20 02 07.1248,-40 21 25.900,14,14,0.0217,0.0186,90,A,O,2020yCat.1350....0G,,15.77,15.33,,,14.257,13.998,13.97,ChemPec*,,20 02 07.1248,-40 21 25.900,-7.464,-28.985,0.7222,-54.0,1
True,,BPS CS 22964-176,,,BPS CS 22964-0176,20 02 07.1248,-40 21 25.900,14,14,0.0217,0.0186,90,A,O,2020yCat.1350....0G,,15.77,15.33,,,14.257,13.998,13.97,ChemPec*,,20 02 07.1248,-40 21 25.900,-7.464,-28.985,0.7222,-54.0,1
True,,BPS CS 22964-183,,,BPS CS 22964-0183,20 01 12.7606,-40 49 09.897,14,14,0.0176,0.0157,90,A,O,2020yCat.1350....0G,,14.91,14.45,14.14,13.751,13.387,13.087,13.04,ChemPec*,CEMP-no,20 01 12.7606,-40 49 09.897,-3.246,-37.476,0.6231,97.0,1
True,,BPS CS 22964-214,,,BPS CS 22964-0214,20 05 49.9993,-39 27 43.358,14,14,0.0121,0.0106,90,A,O,2020yCat.1350....0G,,14.06,13.66,,,12.64,12.408,12.315,ChemPec*,CEMP-no,20 05 49.9993,-39 27 43.358,15.041,-101.313,1.2012,41.32,1
True,,BPS CS 22965-016,,,BPS CS 22965-0016,21 57 07.9207,-04 34 08.378,14,14,0.0185,0.0166,90,A,O,2020yCat.1350....0G,14.86,14.81,14.05,,,12.327,11.861,11.764,ChemPec*,,21 57 07.9207,-04 34 08.378,-1.28,-8.71,0.1076,-91.138776,1
