Name,lambda,Species,chi,loggf,EW
BL115,6159.38,Fe I,4.61,-1.97,
BL115,6165.36,Fe I,4.14,-1.47,32.6
BL115,6173.34,Fe I,2.22,-2.85,113.0
BL115,6180.20,Fe I,2.73,-2.78,101.8
BL115,6187.99,Fe I,3.94,-1.58,43.5
BL115,6200.31,Fe I,2.61,-2.44,120.6
BL115,6213.43,Fe I,2.22,-2.66,147.0
BL115,6219.29,Fe I,2.20,-2.44,160.9
BL115,6226.74,Fe I,3.88,-2.20,32.8
BL115,6252.57,Fe I,2.40,-1.76,180.6
BL115,6265.13,Fe I,2.18,-2.55,137.1
BL115,6271.28,Fe I,3.32,-2.96,17.8
BL115,6297.80,Fe I,2.22,-2.74,
BL115,6301.50,Fe I,3.65,-0.72,
BL115,6307.85,Fe I,3.64,-3.27,
BL115,6322.69,Fe I,2.59,-2.43,127.2
BL115,6330.85,Fe I,4.73,-1.22,
BL115,6335.33,Fe I,2.20,-2.23,173.4
BL115,6336.82,Fe I,3.69,-1.05,126.2
BL115,6344.15,Fe I,2.43,-2.92,117.9
BL115,6355.04,Fe I,2.84,-2.29,116.7
BL115,6380.75,Fe I,4.19,-1.50,33.1
BL115,6392.54,Fe I,2.28,-3.95,51.5
BL115,6393.61,Fe I,2.43,-1.63,205.5
BL115,6408.03,Fe I,3.69,-1.00,122.9
BL115,6419.96,Fe I,4.73,-0.24,73.9
BL115,6421.36,Fe I,2.28,-2.01,182.0
BL115,6430.86,Fe I,2.18,-1.95,201.4
BL115,6481.87,Fe I,2.27,-2.98,126.2
BL115,6498.94,Fe I,0.96,-4.69,131.5
BL115,6533.93,Fe I,4.55,-1.46,24.4
BL115,6556.81,Fe I,4.79,-1.72,
BL115,6569.22,Fe I,4.73,-0.42,61.1
BL115,6574.23,Fe I,0.99,-5.02,142.2
BL115,6593.88,Fe I,2.43,-2.39,180.8
BL115,6597.56,Fe I,4.79,-1.07,48.1
BL115,6608.03,Fe I,2.28,-3.94,58.4
BL115,6609.12,Fe I,2.56,-2.66,143.0
BL115,6627.54,Fe I,4.54,-1.68,
BL115,6633.76,Fe I,4.56,-0.82,53.0
BL115,6646.93,Fe I,2.60,-3.99,34.6
BL115,6653.85,Fe I,4.15,-2.52,
BL115,5414.08,Fe II,3.22,-3.61,
BL115,5425.25,Fe II,3.20,-3.36,37.0
BL115,6149.25,Fe II,3.89,-2.72,25.4
BL115,6432.68,Fe II,2.89,-3.71,57.8
BL115,6456.39,Fe II,3.90,-2.08,74.6
BL115,5578.73,Ni I,1.68,-2.67,101.6
BL115,5587.87,Ni I,1.93,-2.37,110.3
BL115,5589.37,Ni I,3.90,-1.15,16.5
BL115,5593.75,Ni I,3.90,-0.79,24.1
BL115,6128.97,Ni I,1.68,-3.39,60.5
BL115,6130.14,Ni I,4.27,-0.98,
BL115,6177.25,Ni I,1.83,-3.60,30.1
BL115,6186.72,Ni I,4.11,-0.90,
BL115,6204.61,Ni I,4.09,-1.15,17.6
BL115,6223.99,Ni I,4.10,-0.97,
BL115,6230.10,Ni I,4.11,-1.20,
BL115,6322.17,Ni I,4.15,-1.21,
BL115,6327.60,Ni I,1.68,-3.09,83.7
BL115,6378.26,Ni I,4.15,-0.82,
BL115,6384.67,Ni I,4.15,-1.00,21.6
BL115,6482.80,Ni I,1.94,-2.85,66.4
BL115,6586.32,Ni I,1.95,-2.79,133.9
BL115,6598.61,Ni I,4.24,-0.93,
BL115,6635.14,Ni I,4.42,-0.75,
BL115,5402.78,Y II,1.84,-0.51,
BL115,6141.73,Ba II,0.70,-0.08,182.4
BL115,6496.91,Ba II,0.60,-0.38,171.9
BL115,6320.43,La II,0.17,-1.56,23.0
BL115,6390.46,La II,0.32,-1.40,31.0
BL115,5416.38,Nd II,0.86,-0.98,19.7
BL115,5431.54,Nd II,1.12,-0.47,
BL115,5485.71,Nd II,1.26,-0.12,
BL115,6645.13,Eu II,1.37,0.20,15.9
BL123,6154.23,Na I,2.10,-1.56,
BL123,6160.75,Na I,2.10,-1.26,31.9
BL123,5528.41,Mg I,4.35,-0.36,218.5
BL123,6318.72,Mg I,5.11,-1.97,34.9
BL123,6319.24,Mg I,5.11,-2.21,
BL123,6319.49,Mg I,5.11,-2.43,
BL123,6125.03,Si I,5.62,-1.57,
BL123,6142.48,Si I,5.62,-1.51,
BL123,6145.02,Si I,5.61,-1.37,19.3
BL123,6155.14,Si I,5.62,-0.80,42.5
BL123,6237.33,Si I,5.61,-1.02,20.6
BL123,6243.82,Si I,5.61,-1.27,
BL123,6122.23,Ca I,1.89,-0.32,242.8
BL123,6156.03,Ca I,2.52,-2.39,
BL123,6161.30,Ca I,2.52,-1.27,131.7
BL123,6162.17,Ca I,1.90,-0.32,262.9
BL123,6166.44,Ca I,2.52,-1.14,111.8
BL123,6169.04,Ca I,2.52,-0.80,141.7
BL123,6169.56,Ca I,2.52,-0.48,157.5
BL123,6439.08,Ca I,2.52,0.39,225.1
BL123,6455.60,Ca I,2.52,-1.29,106.2
BL123,6471.67,Ca I,2.52,-0.76,
BL123,6493.79,Ca I,2.52,-0.32,193.3
BL123,6499.65,Ca I,2.52,-0.82,132.1
BL123,6508.84,Ca I,2.52,-2.41,26.8
BL123,5490.16,Ti I,1.46,-0.93,110.6
BL123,5503.90,Ti I,2.58,-0.19,58.1
BL123,6126.22,Ti I,1.07,-1.42,139.4
BL123,6220.50,Ti I,2.68,-0.14,
BL123,6258.10,Ti I,1.44,-0.35,190.7
BL123,6303.77,Ti I,1.44,-1.57,80.8
BL123,6312.24,Ti I,1.46,-1.55,
BL123,6336.10,Ti I,1.44,-1.74,74.0
BL123,6508.12,Ti I,1.43,-2.05,46.6
BL123,6556.08,Ti I,1.46,-1.07,143.9
BL123,6599.13,Ti I,0.90,-2.09,134.4
BL123,6666.53,Ti I,1.46,-1.62,16.4
BL123,5418.77,Ti II,1.58,-2.11,88.2
BL123,6219.94,Ti II,2.06,-2.82,
BL123,6559.58,Ti II,2.05,-2.02,61.0
BL123,6606.95,Ti II,2.06,-2.79,44.2
BL123,6680.13,Ti II,3.09,-1.86,
BL123,6330.09,Cr I,0.94,-2.92,141.3
BL123,5369.96,Fe I,4.37,0.54,218.7
BL123,5383.37,Fe I,4.31,0.50,150.5
BL123,5386.34,Fe I,4.16,-1.74,
BL123,5393.17,Fe I,3.24,-0.92,198.8
BL123,5395.22,Fe I,4.45,-1.73,29.8
BL123,5405.79,Fe I,0.99,-1.85,
BL123,5415.19,Fe I,4.39,0.51,151.4
BL123,5417.04,Fe I,4.42,-1.42,38.4
BL123,5434.53,Fe I,1.01,-2.12,
BL123,5436.30,Fe I,4.39,-1.35,
BL123,5464.29,Fe I,4.14,-1.62,59.5
BL123,5470.09,Fe I,4.45,-1.60,28.2
BL123,5501.48,Fe I,0.96,-3.05,266.5
BL123,5506.79,Fe I,0.99,-2.79,
BL123,5539.29,Fe I,3.64,-2.59,49.5
BL123,5586.77,Fe I,3.37,-0.10,206.8
BL123,6120.26,Fe I,0.91,-5.94,76.0
BL123,6136.62,Fe I,2.45,-1.50,
BL123,6137.00,Fe I,2.20,-2.95,
BL123,6151.62,Fe I,2.18,-3.37,138.2
BL123,6157.75,Fe I,4.07,-1.26,105.8
BL123,6159.38,Fe I,4.61,-1.97,
BL123,6165.36,Fe I,4.14,-1.47,67.6
BL123,6173.34,Fe I,2.22,-2.85,156.6
BL123,6180.20,Fe I,2.73,-2.78,138.6
BL123,6187.99,Fe I,3.94,-1.58,75.3
BL123,6200.31,Fe I,2.61,-2.44,143.2
BL123,6213.43,Fe I,2.22,-2.66,194.4
BL123,6219.29,Fe I,2.20,-2.44,189.8
BL123,6226.74,Fe I,3.88,-2.20,52.3
BL123,6252.57,Fe I,2.40,-1.76,207.3
BL123,6265.13,Fe I,2.18,-2.55,186.1
BL123,6271.28,Fe I,3.32,-2.96,52.9
BL123,6297.80,Fe I,2.22,-2.74,
BL123,6301.50,Fe I,3.65,-0.72,
BL123,6307.85,Fe I,3.64,-3.27,
BL123,6322.69,Fe I,2.59,-2.43,153.4
BL123,6330.85,Fe I,4.73,-1.22,31.3
BL123,6335.33,Fe I,2.20,-2.23,208.8
BL123,6336.82,Fe I,3.69,-1.05,141.9
BL123,6344.15,Fe I,2.43,-2.92,174.1
BL123,6355.04,Fe I,2.84,-2.29,170.7
BL123,6380.75,Fe I,4.19,-1.50,73.6
BL123,6392.54,Fe I,2.28,-3.95,97.3
BL123,6393.61,Fe I,2.43,-1.63,239.4
BL123,6408.03,Fe I,3.69,-1.00,152.2
BL123,6419.96,Fe I,4.73,-0.24,98.2
BL123,6421.36,Fe I,2.28,-2.01,214.5
BL123,6430.86,Fe I,2.18,-1.95,250.8
BL123,6481.87,Fe I,2.27,-2.98,167.0
BL123,6498.94,Fe I,0.96,-4.69,190.8
BL123,6533.93,Fe I,4.55,-1.46,39.8
BL123,6556.81,Fe I,4.79,-1.72,
BL123,6569.22,Fe I,4.73,-0.42,98.3
BL123,6574.23,Fe I,0.99,-5.02,174.0
BL123,6593.88,Fe I,2.43,-2.39,195.1
BL123,6597.56,Fe I,4.79,-1.07,50.0
BL123,6608.03,Fe I,2.28,-3.94,107.6
BL123,6609.12,Fe I,2.56,-2.66,168.4
BL123,6627.54,Fe I,4.54,-1.68,27.9
BL123,6633.76,Fe I,4.56,-0.82,103.2
BL123,6646.93,Fe I,2.60,-3.99,63.6
BL123,6653.85,Fe I,4.15,-2.52,
BL123,5414.08,Fe II,3.22,-3.61,
BL123,5425.25,Fe II,3.20,-3.36,41.5
BL123,6149.25,Fe II,3.89,-2.72,31.8
BL123,6432.68,Fe II,2.89,-3.71,54.5
BL123,6456.39,Fe II,3.90,-2.08,51.0
BL123,5578.73,Ni I,1.68,-2.67,125.0
BL123,5587.87,Ni I,1.93,-2.37,160.3
BL123,5589.37,Ni I,3.90,-1.15,17.4
BL123,5593.75,Ni I,3.90,-0.79,32.6
BL123,6128.97,Ni I,1.68,-3.39,87.9
BL123,6130.14,Ni I,4.27,-0.98,
BL123,6177.25,Ni I,1.83,-3.60,62.8
BL123,6186.72,Ni I,4.11,-0.90,30.8
BL123,6204.61,Ni I,4.09,-1.15,
BL123,6223.99,Ni I,4.10,-0.97,28.9
BL123,6230.10,Ni I,4.11,-1.20,29.3
BL123,6322.17,Ni I,4.15,-1.21,15.2
BL123,6327.60,Ni I,1.68,-3.09,118.4
BL123,6378.26,Ni I,4.15,-0.82,27.8
BL123,6384.67,Ni I,4.15,-1.00,23.3
BL123,6482.80,Ni I,1.94,-2.85,107.9
BL123,6586.32,Ni I,1.95,-2.79,128.3
BL123,6598.61,Ni I,4.24,-0.93,
BL123,6635.14,Ni I,4.42,-0.75,18.4
BL123,5402.78,Y II,1.84,-0.51,36.9
BL123,6141.73,Ba II,0.70,-0.08,241.5
BL123,6496.91,Ba II,0.60,-0.38,235.9
BL123,6320.43,La II,0.17,-1.56,74.1
BL123,6390.46,La II,0.32,-1.40,74.9
BL123,5416.38,Nd II,0.86,-0.98,19.3
BL123,5431.54,Nd II,1.12,-0.47,48.1
BL123,5485.71,Nd II,1.26,-0.12,37.1
BL123,6645.13,Eu II,1.37,0.20,53.5
BL125,6154.23,Na I,2.10,-1.56,20.5
BL125,6160.75,Na I,2.10,-1.26,66.9
BL125,5528.41,Mg I,4.35,-0.36,234.1
BL125,6318.72,Mg I,5.11,-1.97,49.1
BL125,6319.24,Mg I,5.11,-2.21,
BL125,6319.49,Mg I,5.11,-2.43,
BL125,6125.03,Si I,5.62,-1.57,
BL125,6142.48,Si I,5.62,-1.51,
BL125,6145.02,Si I,5.61,-1.37,15.4
BL125,6155.14,Si I,5.62,-0.80,46.5
BL125,6237.33,Si I,5.61,-1.02,31.0
BL125,6243.82,Si I,5.61,-1.27,37.4
BL125,6122.23,Ca I,1.89,-0.32,254.1
BL125,6156.03,Ca I,2.52,-2.39,40.5
BL125,6161.30,Ca I,2.52,-1.27,145.8
BL125,6162.17,Ca I,1.90,-0.32,284.9
BL125,6166.44,Ca I,2.52,-1.14,124.8
BL125,6169.04,Ca I,2.52,-0.80,139.1
BL125,6169.56,Ca I,2.52,-0.48,178.6
BL125,6439.08,Ca I,2.52,0.39,235.0
BL125,6455.60,Ca I,2.52,-1.29,92.6
BL125,6471.67,Ca I,2.52,-0.76,
BL125,6493.79,Ca I,2.52,-0.32,213.1
BL125,6499.65,Ca I,2.52,-0.82,147.0
BL125,6508.84,Ca I,2.52,-2.41,43.2
BL125,5490.16,Ti I,1.46,-0.93,116.7
BL125,5503.90,Ti I,2.58,-0.19,69.5
BL125,6126.22,Ti I,1.07,-1.42,137.9
BL125,6220.50,Ti I,2.68,-0.14,64.9
BL125,6258.10,Ti I,1.44,-0.35,
BL125,6303.77,Ti I,1.44,-1.57,107.9
BL125,6312.24,Ti I,1.46,-1.55,92.2
BL125,6336.10,Ti I,1.44,-1.74,76.7
BL125,6508.12,Ti I,1.43,-2.05,68.8
BL125,6556.08,Ti I,1.46,-1.07,
BL125,6599.13,Ti I,0.90,-2.09,152.6
BL125,6666.53,Ti I,1.46,-1.62,34.4
BL125,5418.77,Ti II,1.58,-2.11,102.3
BL125,6219.94,Ti II,2.06,-2.82,
BL125,6559.58,Ti II,2.05,-2.02,
BL125,6606.95,Ti II,2.06,-2.79,54.1
BL125,6680.13,Ti II,3.09,-1.86,29.1
BL125,6330.09,Cr I,0.94,-2.92,127.1
BL125,5369.96,Fe I,4.37,0.54,145.2
BL125,5383.37,Fe I,4.31,0.50,171.1
BL125,5386.34,Fe I,4.16,-1.74,
BL125,5393.17,Fe I,3.24,-0.92,217.9
BL125,5395.22,Fe I,4.45,-1.73,30.2
BL125,5405.79,Fe I,0.99,-1.85,
BL125,5415.19,Fe I,4.39,0.51,174.2
BL125,5417.04,Fe I,4.42,-1.42,48.0
BL125,5434.53,Fe I,1.01,-2.12,
BL125,5436.30,Fe I,4.39,-1.35,
BL125,5464.29,Fe I,4.14,-1.62,90.4
BL125,5470.09,Fe I,4.45,-1.60,24.7
BL125,5501.48,Fe I,0.96,-3.05,267.8
BL125,5506.79,Fe I,0.99,-2.79,
BL125,5539.29,Fe I,3.64,-2.59,67.2
BL125,5586.77,Fe I,3.37,-0.10,244.4
BL125,6120.26,Fe I,0.91,-5.94,92.1
BL125,6136.62,Fe I,2.45,-1.50,
BL125,6137.00,Fe I,2.20,-2.95,
BL125,6151.62,Fe I,2.18,-3.37,142.5
BL125,6157.75,Fe I,4.07,-1.26,125.1
BL125,6159.38,Fe I,4.61,-1.97,23.5
BL125,6165.36,Fe I,4.14,-1.47,64.3
BL125,6173.34,Fe I,2.22,-2.85,171.8
BL125,6180.20,Fe I,2.73,-2.78,119.5
BL125,6187.99,Fe I,3.94,-1.58,79.9
BL125,6200.31,Fe I,2.61,-2.44,152.2
BL125,6213.43,Fe I,2.22,-2.66,200.8
BL125,6219.29,Fe I,2.20,-2.44,197.5
BL125,6226.74,Fe I,3.88,-2.20,65.2
BL125,6252.57,Fe I,2.40,-1.76,199.2
BL125,6265.13,Fe I,2.18,-2.55,173.1
BL125,6271.28,Fe I,3.32,-2.96,57.7
BL125,6297.80,Fe I,2.22,-2.74,
BL125,6301.50,Fe I,3.65,-0.72,
BL125,6307.85,Fe I,3.64,-3.27,24.0
BL125,6322.69,Fe I,2.59,-2.43,164.7
BL125,6330.85,Fe I,4.73,-1.22,48.0
BL125,6335.33,Fe I,2.20,-2.23,210.1
BL125,6336.82,Fe I,3.69,-1.05,143.0
BL125,6344.15,Fe I,2.43,-2.92,185.6
BL125,6355.04,Fe I,2.84,-2.29,164.0
BL125,6380.75,Fe I,4.19,-1.50,
BL125,6392.54,Fe I,2.28,-3.95,93.7
BL125,6393.61,Fe I,2.43,-1.63,231.0
BL125,6408.03,Fe I,3.69,-1.00,143.3
BL125,6419.96,Fe I,4.73,-0.24,104.6
BL125,6421.36,Fe I,2.28,-2.01,244.3
BL125,6430.86,Fe I,2.18,-1.95,269.5
BL125,6481.87,Fe I,2.27,-2.98,181.5
BL125,6498.94,Fe I,0.96,-4.69,204.4
BL125,6533.93,Fe I,4.55,-1.46,60.5
BL125,6556.81,Fe I,4.79,-1.72,24.9
BL125,6569.22,Fe I,4.73,-0.42,118.4
BL125,6574.23,Fe I,0.99,-5.02,173.2
BL125,6593.88,Fe I,2.43,-2.39,192.9
BL125,6597.56,Fe I,4.79,-1.07,63.7
BL125,6608.03,Fe I,2.28,-3.94,116.4
BL125,6609.12,Fe I,2.56,-2.66,185.4
BL125,6627.54,Fe I,4.54,-1.68,31.2
BL125,6633.76,Fe I,4.56,-0.82,123.2
BL125,6646.93,Fe I,2.60,-3.99,69.7
BL125,6653.85,Fe I,4.15,-2.52,28.2
BL125,5414.08,Fe II,3.22,-3.61,
BL125,5425.25,Fe II,3.20,-3.36,52.5
BL125,6149.25,Fe II,3.89,-2.72,
BL125,6432.68,Fe II,2.89,-3.71,55.9
BL125,6456.39,Fe II,3.90,-2.08,50.9
BL125,5578.73,Ni I,1.68,-2.67,142.4
BL125,5587.87,Ni I,1.93,-2.37,167.9
BL125,5589.37,Ni I,3.90,-1.15,27.1
BL125,5593.75,Ni I,3.90,-0.79,32.6
BL125,6128.97,Ni I,1.68,-3.39,90.5
BL125,6130.14,Ni I,4.27,-0.98,15.2
BL125,6177.25,Ni I,1.83,-3.60,59.5
BL125,6186.72,Ni I,4.11,-0.90,39.1
BL125,6204.61,Ni I,4.09,-1.15,21.5
BL125,6223.99,Ni I,4.10,-0.97,33.5
BL125,6230.10,Ni I,4.11,-1.20,
BL125,6322.17,Ni I,4.15,-1.21,23.0
BL125,6327.60,Ni I,1.68,-3.09,111.7
BL125,6378.26,Ni I,4.15,-0.82,44.3
BL125,6384.67,Ni I,4.15,-1.00,
BL125,6482.80,Ni I,1.94,-2.85,114.1
BL125,6586.32,Ni I,1.95,-2.79,77.4
BL125,6598.61,Ni I,4.24,-0.93,
BL125,6635.14,Ni I,4.42,-0.75,21.2
BL125,5402.78,Y II,1.84,-0.51,50.8
BL125,6141.73,Ba II,0.70,-0.08,256.1
BL125,6496.91,Ba II,0.60,-0.38,277.9
BL125,6320.43,La II,0.17,-1.56,119.7
BL125,6390.46,La II,0.32,-1.40,80.7
BL125,5416.38,Nd II,0.86,-0.98,41.2
BL125,5431.54,Nd II,1.12,-0.47,72.8
BL125,5485.71,Nd II,1.26,-0.12,47.6
BL125,6645.13,Eu II,1.37,0.20,78.2
BL132,6154.23,Na I,2.10,-1.56,20.4
BL132,6160.75,Na I,2.10,-1.26,22.8
BL132,5528.41,Mg I,4.35,-0.36,214.5
BL132,6318.72,Mg I,5.11,-1.97,34.8
BL132,6319.24,Mg I,5.11,-2.21,
BL132,6319.49,Mg I,5.11,-2.43,17.4
BL132,6125.03,Si I,5.62,-1.57,20.1
BL132,6142.48,Si I,5.62,-1.51,
BL132,6145.02,Si I,5.61,-1.37,
BL132,6155.14,Si I,5.62,-0.80,38.9
BL132,6237.33,Si I,5.61,-1.02,21.7
BL132,6243.82,Si I,5.61,-1.27,
BL132,6122.23,Ca I,1.89,-0.32,250.0
BL132,6156.03,Ca I,2.52,-2.39,28.5
BL132,6161.30,Ca I,2.52,-1.27,126.1
BL132,6162.17,Ca I,1.90,-0.32,261.6
BL132,6166.44,Ca I,2.52,-1.14,121.9
BL132,6169.04,Ca I,2.52,-0.80,135.1
BL132,6169.56,Ca I,2.52,-0.48,155.6
BL132,6439.08,Ca I,2.52,0.39,226.6
BL132,6455.60,Ca I,2.52,-1.29,172.9
BL132,6471.67,Ca I,2.52,-0.76,
BL132,6493.79,Ca I,2.52,-0.32,187.8
BL132,6499.65,Ca I,2.52,-0.82,129.4
BL132,6508.84,Ca I,2.52,-2.41,27.7
BL132,5490.16,Ti I,1.46,-0.93,120.2
BL132,5503.90,Ti I,2.58,-0.19,68.6
BL132,6126.22,Ti I,1.07,-1.42,148.0
BL132,6220.50,Ti I,2.68,-0.14,
BL132,6258.10,Ti I,1.44,-0.35,225.1
BL132,6303.77,Ti I,1.44,-1.57,91.6
BL132,6312.24,Ti I,1.46,-1.55,88.8
BL132,6336.10,Ti I,1.44,-1.74,79.4
BL132,6508.12,Ti I,1.43,-2.05,
BL132,6556.08,Ti I,1.46,-1.07,
BL132,6599.13,Ti I,0.90,-2.09,164.2
BL132,6666.53,Ti I,1.46,-1.62,
BL132,5418.77,Ti II,1.58,-2.11,109.2
BL132,6219.94,Ti II,2.06,-2.82,
BL132,6559.58,Ti II,2.05,-2.02,
BL132,6606.95,Ti II,2.06,-2.79,32.3
BL132,6680.13,Ti II,3.09,-1.86,
BL132,6330.09,Cr I,0.94,-2.92,146.4
BL132,5369.96,Fe I,4.37,0.54,142.3
BL132,5383.37,Fe I,4.31,0.50,157.9
BL132,5386.34,Fe I,4.16,-1.74,38.8
BL132,5393.17,Fe I,3.24,-0.92,209.6
BL132,5395.22,Fe I,4.45,-1.73,23.3
BL132,5405.79,Fe I,0.99,-1.85,
BL132,5415.19,Fe I,4.39,0.51,167.5
BL132,5417.04,Fe I,4.42,-1.42,39.8
BL132,5434.53,Fe I,1.01,-2.12,
BL132,5436.30,Fe I,4.39,-1.35,
BL132,5464.29,Fe I,4.14,-1.62,53.5
BL132,5470.09,Fe I,4.45,-1.60,25.2
BL132,5501.48,Fe I,0.96,-3.05,275.4
BL132,5506.79,Fe I,0.99,-2.79,
BL132,5539.29,Fe I,3.64,-2.59,59.1
BL132,5586.77,Fe I,3.37,-0.10,239.6
BL132,6120.26,Fe I,0.91,-5.94,109.1
BL132,6136.62,Fe I,2.45,-1.50,
BL132,6137.00,Fe I,2.20,-2.95,
BL132,6151.62,Fe I,2.18,-3.37,147.0
BL132,6157.75,Fe I,4.07,-1.26,100.1
BL132,6159.38,Fe I,4.61,-1.97,26.4
BL132,6165.36,Fe I,4.14,-1.47,64.9
BL132,6173.34,Fe I,2.22,-2.85,169.0
BL132,6180.20,Fe I,2.73,-2.78,149.9
BL132,6187.99,Fe I,3.94,-1.58,84.2
BL132,6200.31,Fe I,2.61,-2.44,148.0
BL132,6213.43,Fe I,2.22,-2.66,184.6
BL132,6219.29,Fe I,2.20,-2.44,207.2
BL132,6226.74,Fe I,3.88,-2.20,55.6
BL132,6252.57,Fe I,2.40,-1.76,199.8
BL132,6265.13,Fe I,2.18,-2.55,196.7
BL132,6271.28,Fe I,3.32,-2.96,64.5
BL132,6297.80,Fe I,2.22,-2.74,
BL132,6301.50,Fe I,3.65,-0.72,
BL132,6307.85,Fe I,3.64,-3.27,
BL132,6322.69,Fe I,2.59,-2.43,164.6
BL132,6330.85,Fe I,4.73,-1.22,34.2
BL132,6335.33,Fe I,2.20,-2.23,218.4
BL132,6336.82,Fe I,3.69,-1.05,139.4
BL132,6344.15,Fe I,2.43,-2.92,165.2
BL132,6355.04,Fe I,2.84,-2.29,159.6
BL132,6380.75,Fe I,4.19,-1.50,77.9
BL132,6392.54,Fe I,2.28,-3.95,90.2
BL132,6393.61,Fe I,2.43,-1.63,255.6
BL132,6408.03,Fe I,3.69,-1.00,141.6
BL132,6419.96,Fe I,4.73,-0.24,110.7
BL132,6421.36,Fe I,2.28,-2.01,233.0
BL132,6430.86,Fe I,2.18,-1.95,272.7
BL132,6481.87,Fe I,2.27,-2.98,168.9
BL132,6498.94,Fe I,0.96,-4.69,196.2
BL132,6533.93,Fe I,4.55,-1.46,55.5
BL132,6556.81,Fe I,4.79,-1.72,21.0
BL132,6569.22,Fe I,4.73,-0.42,112.2
BL132,6574.23,Fe I,0.99,-5.02,
BL132,6593.88,Fe I,2.43,-2.39,225.9
BL132,6597.56,Fe I,4.79,-1.07,79.3
BL132,6608.03,Fe I,2.28,-3.94,104.8
BL132,6609.12,Fe I,2.56,-2.66,169.7
BL132,6627.54,Fe I,4.54,-1.68,25.7
BL132,6633.76,Fe I,4.56,-0.82,95.0
BL132,6646.93,Fe I,2.60,-3.99,55.1
BL132,6653.85,Fe I,4.15,-2.52,24.2
BL132,5414.08,Fe II,3.22,-3.61,19.6
BL132,5425.25,Fe II,3.20,-3.36,40.0
BL132,6149.25,Fe II,3.89,-2.72,25.2
BL132,6432.68,Fe II,2.89,-3.71,50.9
BL132,6456.39,Fe II,3.90,-2.08,
BL132,5578.73,Ni I,1.68,-2.67,131.0
BL132,5587.87,Ni I,1.93,-2.37,174.8
BL132,5589.37,Ni I,3.90,-1.15,26.4
BL132,5593.75,Ni I,3.90,-0.79,30.3
BL132,6128.97,Ni I,1.68,-3.39,86.8
BL132,6130.14,Ni I,4.27,-0.98,16.4
BL132,6177.25,Ni I,1.83,-3.60,71.7
BL132,6186.72,Ni I,4.11,-0.90,
BL132,6204.61,Ni I,4.09,-1.15,24.8
BL132,6223.99,Ni I,4.10,-0.97,34.3
BL132,6230.10,Ni I,4.11,-1.20,
BL132,6322.17,Ni I,4.15,-1.21,
BL132,6327.60,Ni I,1.68,-3.09,128.7
BL132,6378.26,Ni I,4.15,-0.82,33.8
BL132,6384.67,Ni I,4.15,-1.00,18.5
BL132,6482.80,Ni I,1.94,-2.85,126.7
BL132,6586.32,Ni I,1.95,-2.79,184.8
BL132,6598.61,Ni I,4.24,-0.93,
BL132,6635.14,Ni I,4.42,-0.75,
BL132,5402.78,Y II,1.84,-0.51,
BL132,6141.73,Ba II,0.70,-0.08,218.8
BL132,6496.91,Ba II,0.60,-0.38,248.3
BL132,6320.43,La II,0.17,-1.56,56.6
BL132,6390.46,La II,0.32,-1.40,56.3
BL132,5416.38,Nd II,0.86,-0.98,34.4
BL132,5431.54,Nd II,1.12,-0.47,58.9
BL132,5485.71,Nd II,1.26,-0.12,33.0
BL132,6645.13,Eu II,1.37,0.20,49.1
BL135,6154.23,Na I,2.10,-1.56,20.9
BL135,6160.75,Na I,2.10,-1.26,49.0
BL135,5528.41,Mg I,4.35,-0.36,219.7
BL135,6318.72,Mg I,5.11,-1.97,
BL135,6319.24,Mg I,5.11,-2.21,
BL135,6319.49,Mg I,5.11,-2.43,
BL135,6125.03,Si I,5.62,-1.57,20.8
BL135,6142.48,Si I,5.62,-1.51,
BL135,6145.02,Si I,5.61,-1.37,
BL135,6155.14,Si I,5.62,-0.80,40.0
BL135,6237.33,Si I,5.61,-1.02,18.8
BL135,6243.82,Si I,5.61,-1.27,
BL135,6122.23,Ca I,1.89,-0.32,244.7
BL135,6156.03,Ca I,2.52,-2.39,
BL135,6161.30,Ca I,2.52,-1.27,113.7
BL135,6162.17,Ca I,1.90,-0.32,266.1
BL135,6166.44,Ca I,2.52,-1.14,119.2
BL135,6169.04,Ca I,2.52,-0.80,129.7
BL135,6169.56,Ca I,2.52,-0.48,175.7
BL135,6439.08,Ca I,2.52,0.39,235.2
BL135,6455.60,Ca I,2.52,-1.29,192.2
BL135,6471.67,Ca I,2.52,-0.76,
BL135,6493.79,Ca I,2.52,-0.32,174.8
BL135,6499.65,Ca I,2.52,-0.82,122.0
BL135,6508.84,Ca I,2.52,-2.41,17.6
BL135,5490.16,Ti I,1.46,-0.93,91.1
BL135,5503.90,Ti I,2.58,-0.19,61.1
BL135,6126.22,Ti I,1.07,-1.42,144.5
BL135,6220.50,Ti I,2.68,-0.14,76.8
BL135,6258.10,Ti I,1.44,-0.35,187.2
BL135,6303.77,Ti I,1.44,-1.57,91.4
BL135,6312.24,Ti I,1.46,-1.55,89.8
BL135,6336.10,Ti I,1.44,-1.74,76.6
BL135,6508.12,Ti I,1.43,-2.05,61.0
BL135,6556.08,Ti I,1.46,-1.07,
BL135,6599.13,Ti I,0.90,-2.09,126.2
BL135,6666.53,Ti I,1.46,-1.62,27.9
BL135,5418.77,Ti II,1.58,-2.11,97.9
BL135,6219.94,Ti II,2.06,-2.82,
BL135,6559.58,Ti II,2.05,-2.02,
