Name,Species,Ion,l_logepsX,logepsX,e_[X/Fe],e_[X/H]
J204923.3-362238,26.1,Fe II,,5.4,,
J205058.6-315839,12.0,Mg I,,7.12,,
J205058.6-315839,14.0,Si I,,7.25,,
J205058.6-315839,20.0,Ca I,,5.98,,
J205058.6-315839,22.0,Ti I,,4.48,,
J205058.6-315839,22.1,Ti II,,4.6,,
J205058.6-315839,26.0,Fe I,,7.0,,
J205058.6-315839,26.1,Fe II,,7.0,,
J205155.4-325126,12.0,Mg I,,6.81,,
J205155.4-325126,14.0,Si I,,6.75,,
J205155.4-325126,20.0,Ca I,,5.47,,
J205155.4-325126,22.0,Ti I,,4.06,,
J205155.4-325126,22.1,Ti II,,4.23,,
J205155.4-325126,26.0,Fe I,,6.42,,
J205155.4-325126,26.1,Fe II,,6.42,,
J205319.4-244456,12.0,Mg I,,6.16,,
J205319.4-244456,14.0,Si I,,6.18,,
J205319.4-244456,20.0,Ca I,,4.94,,
J205319.4-244456,22.0,Ti I,,3.44,,
J205319.4-244456,22.1,Ti II,,3.59,,
J205319.4-244456,26.0,Fe I,,5.87,,
J205319.4-244456,26.1,Fe II,,5.87,,
J205440.3-053500,12.0,Mg I,,6.19,,
J205440.3-053500,14.0,Si I,,6.22,,
J205440.3-053500,20.0,Ca I,,4.94,,
J205440.3-053500,22.0,Ti I,,3.44,,
J205440.3-053500,22.1,Ti II,,3.61,,
J205440.3-053500,26.0,Fe I,,5.76,,
J205440.3-053500,26.1,Fe II,,5.76,,
J205515.5-403414,12.0,Mg I,,6.89,,
J205515.5-403414,14.0,Si I,,6.81,,
J205515.5-403414,20.0,Ca I,,5.57,,
J205515.5-403414,22.0,Ti I,,4.06,,
J205515.5-403414,22.1,Ti II,,4.19,,
J205515.5-403414,26.0,Fe I,,6.35,,
J205515.5-403414,26.1,Fe II,,6.35,,
J210038.2-053916,12.0,Mg I,,5.97,,
J210038.2-053916,14.0,Si I,,5.97,,
J210038.2-053916,20.0,Ca I,,4.68,,
J210038.2-053916,22.0,Ti I,,3.06,,
J210038.2-053916,22.1,Ti II,,3.24,,
J210038.2-053916,26.0,Fe I,,5.45,,
J210038.2-053916,26.1,Fe II,,5.45,,
J210634.7-495749,12.0,Mg I,,5.23,,
J210634.7-495749,20.0,Ca I,,3.94,,
J210634.7-495749,22.0,Ti I,,2.61,,
J210634.7-495749,22.1,Ti II,,2.64,,
J210634.7-495749,26.0,Fe I,,4.78,,
J210634.7-495749,26.1,Fe II,,4.78,,
J211103.7-071250,12.0,Mg I,,6.15,,
J211103.7-071250,14.0,Si I,,6.15,,
J211103.7-071250,20.0,Ca I,,4.92,,
J211103.7-071250,22.0,Ti I,,3.38,,
J211103.7-071250,22.1,Ti II,,3.63,,
J211103.7-071250,26.0,Fe I,,5.87,,
J211103.7-071250,26.1,Fe II,,5.87,,
J212558.5-265657,12.0,Mg I,,6.22,,
J212558.5-265657,14.0,Si I,,6.3,,
J212558.5-265657,20.0,Ca I,,5.0,,
J212558.5-265657,22.0,Ti I,,3.54,,
J212558.5-265657,22.1,Ti II,,3.78,,
J212558.5-265657,26.0,Fe I,,5.87,,
J212558.5-265657,26.1,Fe II,,5.87,,
J213539.2-152631,12.0,Mg I,,5.75,,
J213539.2-152631,14.0,Si I,,5.81,,
J213539.2-152631,20.0,Ca I,,4.47,,
J213539.2-152631,22.0,Ti I,,2.99,,
J213539.2-152631,22.1,Ti II,,3.16,,
J213539.2-152631,26.0,Fe I,,5.38,,
J213539.2-152631,26.1,Fe II,,5.38,,
J213932.9-071932,12.0,Mg I,,6.81,,
J213932.9-071932,14.0,Si I,,6.88,,
J213932.9-071932,20.0,Ca I,,5.49,,
J213932.9-071932,22.0,Ti I,,3.96,,
J213932.9-071932,22.1,Ti II,,4.11,,
J213932.9-071932,26.0,Fe I,,6.31,,
J213932.9-071932,26.1,Fe II,,6.31,,
J214348.9-162137,12.0,Mg I,,6.57,,
J214348.9-162137,14.0,Si I,,6.45,,
J214348.9-162137,20.0,Ca I,,5.22,,
J214348.9-162137,22.0,Ti I,,3.67,,
J214348.9-162137,22.1,Ti II,,3.85,,
J214348.9-162137,26.0,Fe I,,6.04,,
J214348.9-162137,26.1,Fe II,,6.04,,
J214939.2-424202,12.0,Mg I,,6.44,,
J214939.2-424202,14.0,Si I,,6.32,,
J214939.2-424202,20.0,Ca I,,5.14,,
J214939.2-424202,22.0,Ti I,,3.58,,
J214939.2-424202,22.1,Ti II,,3.73,,
J214939.2-424202,26.0,Fe I,,5.9,,
J214939.2-424202,26.1,Fe II,,5.9,,
J215707.2-353949,12.0,Mg I,,6.33,,
J215707.2-353949,14.0,Si I,,6.34,,
J215707.2-353949,20.0,Ca I,,5.19,,
J215707.2-353949,22.0,Ti I,,3.74,,
J215707.2-353949,22.1,Ti II,,3.72,,
J215707.2-353949,26.0,Fe I,,5.96,,
J215707.2-353949,26.1,Fe II,,5.96,,
J220103.9-033641,12.0,Mg I,,6.51,,
J220103.9-033641,14.0,Si I,,6.6,,
J220103.9-033641,20.0,Ca I,,5.37,,
J220103.9-033641,22.0,Ti I,,3.82,,
J220103.9-033641,22.1,Ti II,,3.92,,
J220103.9-033641,26.0,Fe I,,6.16,,
J220103.9-033641,26.1,Fe II,,6.16,,
J220119.1-542301,12.0,Mg I,,7.14,,
J220119.1-542301,14.0,Si I,,7.42,,
J220119.1-542301,20.0,Ca I,,5.74,,
J220119.1-542301,22.0,Ti I,,4.13,,
J220119.1-542301,22.1,Ti II,,4.29,,
J220119.1-542301,26.0,Fe I,,6.51,,
J220119.1-542301,26.1,Fe II,,6.51,,
J220149.1-320337,12.0,Mg I,,7.23,,
J220149.1-320337,14.0,Si I,,7.32,,
J220149.1-320337,20.0,Ca I,,6.08,,
J220149.1-320337,22.0,Ti I,,4.6,,
J220149.1-320337,22.1,Ti II,,4.63,,
J220149.1-320337,26.0,Fe I,,7.09,,
J220149.1-320337,26.1,Fe II,,7.09,,
J220157.5-444950,12.0,Mg I,,6.19,,
J220157.5-444950,14.0,Si I,,6.29,,
J220157.5-444950,20.0,Ca I,,4.94,,
J220157.5-444950,22.0,Ti I,,3.4,,
J220157.5-444950,22.1,Ti II,,3.52,,
J220157.5-444950,26.0,Fe I,,5.72,,
J220157.5-444950,26.1,Fe II,,5.72,,
J220211.8-441701,12.0,Mg I,,5.45,,
J220211.8-441701,20.0,Ca I,,4.21,,
J220211.8-441701,22.0,Ti I,,2.83,,
J220211.8-441701,22.1,Ti II,,3.02,,
J220211.8-441701,26.0,Fe I,,5.14,,
J220211.8-441701,26.1,Fe II,,5.14,,
J220403.6-402918,12.0,Mg I,,5.58,,
J220403.6-402918,20.0,Ca I,,4.29,,
J220403.6-402918,22.0,Ti I,,2.9,,
J220403.6-402918,22.1,Ti II,,2.94,,
J220403.6-402918,26.0,Fe I,,5.12,,
J220403.6-402918,26.1,Fe II,,5.12,,
J222235.9-013827,12.0,Mg I,,5.16,,
J222235.9-013827,20.0,Ca I,,3.78,,
J222235.9-013827,22.0,Ti I,,2.3,,
J222235.9-013827,22.1,Ti II,,2.41,,
J222235.9-013827,26.0,Fe I,,4.67,,
J222235.9-013827,26.1,Fe II,,4.67,,
J223203.2-213556,12.0,Mg I,,7.05,,
J223203.2-213556,14.0,Si I,,6.96,,
J223203.2-213556,20.0,Ca I,,5.59,,
J223203.2-213556,22.0,Ti I,,4.14,,
J223203.2-213556,22.1,Ti II,,4.33,,
J223203.2-213556,26.0,Fe I,,6.61,,
J223203.2-213556,26.1,Fe II,,6.61,,
J224923.5-213029,12.0,Mg I,,5.51,,
J224923.5-213029,20.0,Ca I,,4.23,,
J224923.5-213029,22.0,Ti I,,2.76,,
J224923.5-213029,22.1,Ti II,,2.9,,
J224923.5-213029,26.0,Fe I,,5.12,,
J224923.5-213029,26.1,Fe II,,5.12,,
J225822.1-530715,12.0,Mg I,,6.92,,
J225822.1-530715,14.0,Si I,,6.77,,
J225822.1-530715,20.0,Ca I,,5.57,,
J225822.1-530715,22.0,Ti I,,4.05,,
J225822.1-530715,22.1,Ti II,,4.22,,
J225822.1-530715,26.0,Fe I,,6.37,,
J225822.1-530715,26.1,Fe II,,6.37,,
J225939.5-130249,12.0,Mg I,,6.5,,
J225939.5-130249,14.0,Si I,,6.39,,
J225939.5-130249,20.0,Ca I,,5.27,,
J225939.5-130249,22.0,Ti I,,3.65,,
J225939.5-130249,22.1,Ti II,,3.88,,
J225939.5-130249,26.0,Fe I,,6.11,,
J225939.5-130249,26.1,Fe II,,6.11,,
J230028.8-284922,12.0,Mg I,,6.32,,
J230028.8-284922,14.0,Si I,,6.4,,
J230028.8-284922,20.0,Ca I,,5.05,,
J230028.8-284922,22.0,Ti I,,3.57,,
J230028.8-284922,22.1,Ti II,,3.69,,
J230028.8-284922,26.0,Fe I,,5.92,,
J230028.8-284922,26.1,Fe II,,5.92,,
J230222.8-683323,12.0,Mg I,,5.65,,
J230222.8-683323,14.0,Si I,,5.76,,
J230222.8-683323,20.0,Ca I,,4.31,,
J230222.8-683323,22.0,Ti I,,2.79,,
J230222.8-683323,22.1,Ti II,,2.9,,
J230222.8-683323,26.0,Fe I,,5.08,,
J230222.8-683323,26.1,Fe II,,5.08,,
J230955.6-142048,12.0,Mg I,,6.28,,
J230955.6-142048,14.0,Si I,,6.34,,
J230955.6-142048,20.0,Ca I,,4.91,,
J230955.6-142048,22.0,Ti I,,3.56,,
J230955.6-142048,22.1,Ti II,,3.75,,
J230955.6-142048,26.0,Fe I,,5.89,,
J230955.6-142048,26.1,Fe II,,5.89,,
J231348.3-172808,12.0,Mg I,,6.14,,
J231348.3-172808,14.0,Si I,,6.14,,
J231348.3-172808,20.0,Ca I,,4.84,,
J231348.3-172808,22.0,Ti I,,3.33,,
J231348.3-172808,22.1,Ti II,,3.49,,
J231348.3-172808,26.0,Fe I,,5.71,,
J231348.3-172808,26.1,Fe II,,5.71,,
J232143.5-492914,12.0,Mg I,,6.33,,
J232143.5-492914,14.0,Si I,,6.29,,
J232143.5-492914,20.0,Ca I,,5.14,,
J232143.5-492914,22.0,Ti I,,3.58,,
J232143.5-492914,22.1,Ti II,,3.65,,
J232143.5-492914,26.0,Fe I,,5.96,,
J232143.5-492914,26.1,Fe II,,5.96,,
J234945.3-431707,12.0,Mg I,,6.27,,
J234945.3-431707,14.0,Si I,,6.27,,
J234945.3-431707,20.0,Ca I,,4.81,,
J234945.3-431707,22.0,Ti I,,3.49,,
J234945.3-431707,22.1,Ti II,,3.6,,
J234945.3-431707,26.0,Fe I,,5.86,,
J234945.3-431707,26.1,Fe II,,5.86,,
J235210.2-534929,12.0,Mg I,,5.77,,
J235210.2-534929,14.0,Si I,,5.78,,
J235210.2-534929,20.0,Ca I,,4.42,,
J235210.2-534929,22.0,Ti I,,2.9,,
J235210.2-534929,22.1,Ti II,,3.0,,
J235210.2-534929,26.0,Fe I,,5.25,,
J235210.2-534929,26.1,Fe II,,5.25,,
J235221.1-270333,12.0,Mg I,,7.21,,
J235221.1-270333,14.0,Si I,,7.21,,
J235221.1-270333,20.0,Ca I,,5.96,,
J235221.1-270333,22.0,Ti I,,4.42,,
J235221.1-270333,22.1,Ti II,,4.56,,
J235221.1-270333,26.0,Fe I,,6.96,,
J235221.1-270333,26.1,Fe II,,6.96,,
T4683_01164_1,12.0,Mg I,,6.48,,
T4683_01164_1,14.0,Si I,,6.66,,
T4683_01164_1,20.0,Ca I,,5.31,,
T4683_01164_1,22.0,Ti I,,3.87,,
T4683_01164_1,22.1,Ti II,,3.91,,
T4683_01164_1,26.0,Fe I,,6.21,,
T4683_01164_1,26.1,Fe II,,6.21,,
T4687_02037_1,12.0,Mg I,,7.11,,
T4687_02037_1,14.0,Si I,,7.12,,
T4687_02037_1,20.0,Ca I,,5.89,,
T4687_02037_1,22.0,Ti I,,4.41,,
T4687_02037_1,22.1,Ti II,,4.45,,
T4687_02037_1,26.0,Fe I,,6.79,,
T4687_02037_1,26.1,Fe II,,6.79,,
T4701_00802_1,12.0,Mg I,,7.32,,
T4701_00802_1,14.0,Si I,,7.23,,
T4701_00802_1,20.0,Ca I,,5.89,,
T4701_00802_1,22.0,Ti I,,4.57,,
T4701_00802_1,22.1,Ti II,,4.69,,
T4701_00802_1,26.0,Fe I,,6.9,,
T4701_00802_1,26.1,Fe II,,6.9,,
T4944_01332_1,12.0,Mg I,,6.92,,
T4944_01332_1,14.0,Si I,,6.75,,
T4944_01332_1,20.0,Ca I,,5.44,,
T4944_01332_1,22.0,Ti I,,3.93,,
T4944_01332_1,22.1,Ti II,,4.09,,
T4944_01332_1,26.0,Fe I,,6.34,,
T4944_01332_1,26.1,Fe II,,6.34,,
T4954_00606_1,12.0,Mg I,,7.05,,
T4954_00606_1,14.0,Si I,,6.98,,
T4954_00606_1,20.0,Ca I,,5.63,,
T4954_00606_1,22.0,Ti I,,4.24,,
T4954_00606_1,22.1,Ti II,,4.38,,
T4954_00606_1,26.0,Fe I,,6.52,,
T4954_00606_1,26.1,Fe II,,6.52,,
T4956_00959_1,12.0,Mg I,,7.12,,
T4956_00959_1,14.0,Si I,,7.01,,
T4956_00959_1,20.0,Ca I,,5.74,,
T4956_00959_1,22.0,Ti I,,4.3,,
T4956_00959_1,22.1,Ti II,,4.46,,
T4956_00959_1,26.0,Fe I,,6.62,,
T4956_00959_1,26.1,Fe II,,6.62,,
T4968_00858_1,12.0,Mg I,,6.27,,
T4968_00858_1,14.0,Si I,,6.26,,
T4968_00858_1,20.0,Ca I,,4.96,,
T4968_00858_1,22.0,Ti I,,3.52,,
T4968_00858_1,22.1,Ti II,,3.58,,
T4968_00858_1,26.0,Fe I,,5.75,,
T4968_00858_1,26.1,Fe II,,5.75,,
T4995_00333_1,12.0,Mg I,,5.98,,
T4995_00333_1,14.0,Si I,,6.03,,
T4995_00333_1,20.0,Ca I,,4.74,,
T4995_00333_1,22.0,Ti I,,3.22,,
T4995_00333_1,22.1,Ti II,,3.34,,
T4995_00333_1,26.0,Fe I,,5.63,,
T4995_00333_1,26.1,Fe II,,5.63,,
T5008_00508_1,12.0,Mg I,,6.81,,
T5008_00508_1,14.0,Si I,,6.69,,
T5008_00508_1,20.0,Ca I,,5.46,,
T5008_00508_1,22.0,Ti I,,3.95,,
T5008_00508_1,22.1,Ti II,,4.07,,
T5008_00508_1,26.0,Fe I,,6.41,,
T5008_00508_1,26.1,Fe II,,6.41,,
T5271_00001_1,12.0,Mg I,,5.72,,
T5271_00001_1,14.0,Si I,,5.82,,
T5271_00001_1,20.0,Ca I,,4.55,,
T5271_00001_1,22.0,Ti I,,3.07,,
T5271_00001_1,22.1,Ti II,,3.24,,
T5271_00001_1,26.0,Fe I,,5.47,,
T5271_00001_1,26.1,Fe II,,5.47,,
T5277_01245_1,12.0,Mg I,,6.27,,
T5277_01245_1,14.0,Si I,,6.3,,
T5277_01245_1,20.0,Ca I,,5.12,,
T5277_01245_1,22.0,Ti I,,3.66,,
T5277_01245_1,22.1,Ti II,,3.7,,
T5277_01245_1,26.0,Fe I,,5.86,,
T5277_01245_1,26.1,Fe II,,5.86,,
T5295_00511_1,12.0,Mg I,,7.19,,
T5295_00511_1,14.0,Si I,,7.21,,
T5295_00511_1,20.0,Ca I,,5.99,,
T5295_00511_1,22.0,Ti I,,4.4,,
T5295_00511_1,22.1,Ti II,,4.56,,
T5295_00511_1,26.0,Fe I,,7.0,,
T5295_00511_1,26.1,Fe II,,7.0,,
T5310_00259_1,12.0,Mg I,,6.47,,
T5310_00259_1,14.0,Si I,,6.38,,
T5310_00259_1,20.0,Ca I,,5.12,,
T5310_00259_1,22.0,Ti I,,3.64,,
T5310_00259_1,22.1,Ti II,,3.77,,
T5310_00259_1,26.0,Fe I,,6.05,,
T5310_00259_1,26.1,Fe II,,6.05,,
T5311_00017_1,12.0,Mg I,,7.19,,
T5311_00017_1,14.0,Si I,,7.13,,
T5311_00017_1,20.0,Ca I,,5.75,,
T5311_00017_1,22.0,Ti I,,4.39,,
T5311_00017_1,22.1,Ti II,,4.65,,
T5311_00017_1,26.0,Fe I,,6.83,,
T5311_00017_1,26.1,Fe II,,6.83,,
T5481_00786_1,12.0,Mg I,,6.13,,
T5481_00786_1,14.0,Si I,,6.18,,
T5481_00786_1,20.0,Ca I,,4.87,,
T5481_00786_1,22.0,Ti I,,3.45,,
T5481_00786_1,22.1,Ti II,,3.66,,
T5481_00786_1,26.0,Fe I,,5.83,,
T5481_00786_1,26.1,Fe II,,5.83,,
T5492_00011_1,12.0,Mg I,,7.24,,
T5492_00011_1,14.0,Si I,,7.24,,
T5492_00011_1,20.0,Ca I,,5.84,,
T5492_00011_1,22.0,Ti I,,4.54,,
T5492_00011_1,22.1,Ti II,,4.69,,
T5492_00011_1,26.0,Fe I,,6.89,,
T5492_00011_1,26.1,Fe II,,6.89,,
T5495_00660_1,12.0,Mg I,,7.21,,
T5495_00660_1,14.0,Si I,,7.28,,
T5495_00660_1,20.0,Ca I,,6.0,,
T5495_00660_1,22.0,Ti I,,4.54,,
T5495_00660_1,22.1,Ti II,,4.68,,
T5495_00660_1,26.0,Fe I,,7.06,,
T5495_00660_1,26.1,Fe II,,7.06,,
T5496_00376_1,12.0,Mg I,,7.18,,
T5496_00376_1,14.0,Si I,,7.11,,
T5496_00376_1,20.0,Ca I,,5.89,,
T5496_00376_1,22.0,Ti I,,4.4,,
T5496_00376_1,22.1,Ti II,,4.56,,
T5496_00376_1,26.0,Fe I,,6.87,,
T5496_00376_1,26.1,Fe II,,6.87,,
T5499_00076_1,12.0,Mg I,,7.12,,
T5499_00076_1,14.0,Si I,,7.14,,
T5499_00076_1,20.0,Ca I,,5.91,,
T5499_00076_1,22.0,Ti I,,4.7,,
T5499_00076_1,22.1,Ti II,,4.7,,
T5499_00076_1,26.0,Fe I,,6.97,,
T5499_00076_1,26.1,Fe II,,6.97,,
T5507_01406_1,12.0,Mg I,,6.99,,
T5507_01406_1,14.0,Si I,,7.03,,
T5507_01406_1,20.0,Ca I,,5.89,,
T5507_01406_1,22.0,Ti I,,4.61,,
T5507_01406_1,22.1,Ti II,,4.66,,
T5507_01406_1,26.0,Fe I,,6.97,,
T5507_01406_1,26.1,Fe II,,6.97,,
T5551_00318_1,12.0,Mg I,,6.98,,
T5551_00318_1,14.0,Si I,,6.93,,
T5551_00318_1,20.0,Ca I,,5.62,,
T5551_00318_1,22.0,Ti I,,4.17,,
T5551_00318_1,22.1,Ti II,,4.27,,
T5551_00318_1,26.0,Fe I,,6.6,,
T5551_00318_1,26.1,Fe II,,6.6,,
T5552_00154_1,12.0,Mg I,,6.07,,
T5552_00154_1,14.0,Si I,,5.95,,
T5552_00154_1,20.0,Ca I,,4.72,,
T5552_00154_1,22.0,Ti I,,3.11,,
T5552_00154_1,22.1,Ti II,,3.3,,
T5552_00154_1,26.0,Fe I,,6.05,,
T5552_00154_1,26.1,Fe II,,6.05,,
T5762_00685_1,12.0,Mg I,,6.99,,
T5762_00685_1,14.0,Si I,,7.04,,
T5762_00685_1,20.0,Ca I,,5.69,,
T5762_00685_1,22.0,Ti I,,4.15,,
T5762_00685_1,22.1,Ti II,,4.3,,
T5762_00685_1,26.0,Fe I,,6.45,,
T5762_00685_1,26.1,Fe II,,6.45,,
T5789_00559_1,12.0,Mg I,,6.98,,
T5789_00559_1,14.0,Si I,,6.93,,
T5789_00559_1,20.0,Ca I,,5.46,,
T5789_00559_1,22.0,Ti I,,3.98,,
T5789_00559_1,22.1,Ti II,,4.11,,
T5789_00559_1,26.0,Fe I,,6.37,,
T5789_00559_1,26.1,Fe II,,6.37,,
T5843_00314_1,12.0,Mg I,,6.19,,
T5843_00314_1,14.0,Si I,,6.29,,
T5843_00314_1,20.0,Ca I,,5.03,,
T5843_00314_1,22.0,Ti I,,3.52,,
T5843_00314_1,22.1,Ti II,,3.71,,
T5843_00314_1,26.0,Fe I,,5.83,,
T5843_00314_1,26.1,Fe II,,5.83,,
T5866_00288_1,12.0,Mg I,,7.15,,
T5866_00288_1,14.0,Si I,,7.22,,
T5866_00288_1,20.0,Ca I,,5.92,,
T5866_00288_1,22.0,Ti I,,4.4,,
T5866_00288_1,22.1,Ti II,,4.57,,
T5866_00288_1,26.0,Fe I,,6.93,,
T5866_00288_1,26.1,Fe II,,6.93,,
T5875_00738_1,12.0,Mg I,,6.74,,
T5875_00738_1,14.0,Si I,,6.55,,
T5875_00738_1,20.0,Ca I,,5.41,,
T5875_00738_1,22.0,Ti I,,3.86,,
T5875_00738_1,22.1,Ti II,,4.11,,
T5875_00738_1,26.0,Fe I,,6.16,,
T5875_00738_1,26.1,Fe II,,6.16,,
T5911_00452_1,12.0,Mg I,,5.8,,
T5911_00452_1,20.0,Ca I,,4.58,,
T5911_00452_1,22.0,Ti I,,3.19,,
T5911_00452_1,22.1,Ti II,,3.19,,
T5911_00452_1,26.0,Fe I,,5.38,,
T5911_00452_1,26.1,Fe II,,5.38,,
T6090_00859_1,12.0,Mg I,,7.09,,
T6090_00859_1,14.0,Si I,,7.14,,
T6090_00859_1,20.0,Ca I,,5.91,,
T6090_00859_1,22.0,Ti I,,4.37,,
T6090_00859_1,22.1,Ti II,,4.57,,
T6090_00859_1,26.0,Fe I,,6.87,,
T6090_00859_1,26.1,Fe II,,6.87,,
T6092_00035_1,12.0,Mg I,,7.19,,
T6092_00035_1,14.0,Si I,,7.25,,
T6092_00035_1,20.0,Ca I,,6.03,,
T6092_00035_1,22.0,Ti I,,4.47,,
T6092_00035_1,22.1,Ti II,,4.52,,
T6092_00035_1,26.0,Fe I,,7.03,,
T6092_00035_1,26.1,Fe II,,7.03,,
T6105_00098_1,12.0,Mg I,,7.3,,
T6105_00098_1,14.0,Si I,,7.23,,
T6105_00098_1,20.0,Ca I,,5.72,,
T6105_00098_1,22.0,Ti I,,4.34,,
T6105_00098_1,22.1,Ti II,,4.56,,
T6105_00098_1,26.0,Fe I,,6.7,,
T6105_00098_1,26.1,Fe II,,6.7,,
T6117_01347_1,12.0,Mg I,,7.11,,
T6117_01347_1,14.0,Si I,,7.13,,
T6117_01347_1,20.0,Ca I,,5.91,,
T6117_01347_1,22.0,Ti I,,4.32,,
T6117_01347_1,22.1,Ti II,,4.47,,
T6117_01347_1,26.0,Fe I,,6.73,,
T6117_01347_1,26.1,Fe II,,6.73,,
T6122_00253_1,12.0,Mg I,,7.03,,
T6122_00253_1,14.0,Si I,,7.11,,
T6122_00253_1,20.0,Ca I,,5.8,,
T6122_00253_1,22.0,Ti I,,4.33,,
T6122_00253_1,22.1,Ti II,,4.47,,
T6122_00253_1,26.0,Fe I,,6.79,,
T6122_00253_1,26.1,Fe II,,6.79,,
T6141_00148_1,12.0,Mg I,,7.31,,
T6141_00148_1,14.0,Si I,,7.17,,
T6141_00148_1,20.0,Ca I,,5.89,,
T6141_00148_1,22.0,Ti I,,4.5,,
T6141_00148_1,22.1,Ti II,,4.55,,
T6141_00148_1,26.0,Fe I,,6.87,,
T6141_00148_1,26.1,Fe II,,6.87,,
T6170_00280_1,12.0,Mg I,,6.91,,
T6170_00280_1,14.0,Si I,,7.01,,
T6170_00280_1,20.0,Ca I,,5.66,,
T6170_00280_1,22.0,Ti I,,4.4,,
T6170_00280_1,22.1,Ti II,,4.22,,
T6170_00280_1,26.0,Fe I,,6.67,,
T6170_00280_1,26.1,Fe II,,6.67,,
T6333_00173_1,12.0,Mg I,,7.13,,
T6333_00173_1,14.0,Si I,,7.21,,
T6333_00173_1,20.0,Ca I,,5.95,,
T6333_00173_1,22.0,Ti I,,4.47,,
T6333_00173_1,22.1,Ti II,,4.58,,
T6333_00173_1,26.0,Fe I,,6.98,,
T6333_00173_1,26.1,Fe II,,6.98,,
T6333_01571_1,12.0,Mg I,,7.22,,
T6333_01571_1,14.0,Si I,,7.29,,
T6333_01571_1,20.0,Ca I,,6.03,,
T6333_01571_1,22.0,Ti I,,4.46,,
T6333_01571_1,22.1,Ti II,,4.54,,
T6333_01571_1,26.0,Fe I,,7.02,,
T6333_01571_1,26.1,Fe II,,7.02,,
T6338_00797_1,12.0,Mg I,,6.41,,
T6338_00797_1,14.0,Si I,,6.37,,
T6338_00797_1,20.0,Ca I,,5.03,,
T6338_00797_1,22.0,Ti I,,3.49,,
T6338_00797_1,22.1,Ti II,,3.8,,
T6338_00797_1,26.0,Fe I,,5.92,,
T6338_00797_1,26.1,Fe II,,5.92,,
T6340_00478_1,12.0,Mg I,,7.29,,
T6340_00478_1,14.0,Si I,,7.19,,
T6340_00478_1,20.0,Ca I,,5.96,,
T6340_00478_1,22.0,Ti I,,4.54,,
T6340_00478_1,22.1,Ti II,,4.63,,
T6340_00478_1,26.0,Fe I,,6.87,,
T6340_00478_1,26.1,Fe II,,6.87,,
T6412_00004_1,12.0,Mg I,,7.04,,
T6412_00004_1,14.0,Si I,,7.19,,
T6412_00004_1,20.0,Ca I,,5.93,,
T6412_00004_1,22.0,Ti I,,4.41,,
T6412_00004_1,22.1,Ti II,,4.53,,
T6412_00004_1,26.0,Fe I,,6.91,,
T6412_00004_1,26.1,Fe II,,6.91,,
T6444_00154_1,12.0,Mg I,,6.93,,
T6444_00154_1,14.0,Si I,,6.82,,
T6444_00154_1,20.0,Ca I,,5.65,,
T6444_00154_1,22.0,Ti I,,4.08,,
T6444_00154_1,22.1,Ti II,,4.22,,
T6444_00154_1,26.0,Fe I,,6.39,,
T6444_00154_1,26.1,Fe II,,6.39,,
T6501_01104_1,12.0,Mg I,,6.25,,
T6501_01104_1,14.0,Si I,,6.31,,
T6501_01104_1,20.0,Ca I,,4.97,,
T6501_01104_1,22.0,Ti I,,3.48,,
T6501_01104_1,22.1,Ti II,,3.6,,
T6501_01104_1,26.0,Fe I,,5.83,,
T6501_01104_1,26.1,Fe II,,5.83,,
T6640_00549_1,12.0,Mg I,,7.1,,
T6640_00549_1,14.0,Si I,,7.22,,
T6640_00549_1,20.0,Ca I,,5.97,,
T6640_00549_1,22.0,Ti I,,4.41,,
T6640_00549_1,22.1,Ti II,,4.55,,
T6640_00549_1,26.0,Fe I,,7.0,,
T6640_00549_1,26.1,Fe II,,7.0,,
T6642_00874_1,12.0,Mg I,,7.11,,
T6642_00874_1,14.0,Si I,,7.0,,
T6642_00874_1,20.0,Ca I,,5.81,,
T6642_00874_1,22.0,Ti I,,4.35,,
T6642_00874_1,22.1,Ti II,,4.4,,
T6642_00874_1,26.0,Fe I,,6.55,,
T6642_00874_1,26.1,Fe II,,6.55,,
T6695_00459_1,12.0,Mg I,,5.94,,
T6695_00459_1,14.0,Si I,,6.03,,
T6695_00459_1,20.0,Ca I,,4.78,,
T6695_00459_1,22.0,Ti I,,3.21,,
T6695_00459_1,22.1,Ti II,,3.27,,
T6695_00459_1,26.0,Fe I,,5.64,,
T6695_00459_1,26.1,Fe II,,5.64,,
T6703_00690_1,12.0,Mg I,,6.46,,
T6703_00690_1,14.0,Si I,,6.65,,
T6703_00690_1,20.0,Ca I,,5.27,,
T6703_00690_1,22.0,Ti I,,3.67,,
T6703_00690_1,22.1,Ti II,,3.79,,
T6703_00690_1,26.0,Fe I,,6.3,,
T6703_00690_1,26.1,Fe II,,6.3,,
T6709_00331_1,12.0,Mg I,,6.08,,
T6709_00331_1,14.0,Si I,,6.21,,
T6709_00331_1,20.0,Ca I,,4.79,,
T6709_00331_1,22.0,Ti I,,3.28,,
T6709_00331_1,22.1,Ti II,,3.56,,
T6709_00331_1,26.0,Fe I,,5.75,,
T6709_00331_1,26.1,Fe II,,5.75,,
T6718_00241_1,12.0,Mg I,,7.06,,
T6718_00241_1,14.0,Si I,,7.02,,
T6718_00241_1,20.0,Ca I,,5.65,,
T6718_00241_1,22.0,Ti I,,4.2,,
T6718_00241_1,22.1,Ti II,,4.33,,
T6718_00241_1,26.0,Fe I,,6.57,,
