JINA_ID ,Reference     ,Name ,Simbad_Identifier ,Loc ,RA_hms  ,DEC_dms         ,RA_deg    ,DEC_deg   ,Fe/H  ,Teff ,logg ,Vmic ,Li ,Be ,C ,N ,O ,F ,Na ,Mg   ,Al ,Si ,P ,S ,K ,Ca ,Sc    ,Ti   ,V ,Cr   ,Mn   ,Fe ,Co ,Ni   ,Cu ,Zn   ,Ga ,Ge ,As ,Se ,Rb ,Sr    ,Y ,Zr ,Nb ,Mo ,Ru ,Rh ,Pd ,Ag ,Cd ,Sn ,Te ,Ba    ,La ,Ce ,Pr ,Nd ,Sm ,Eu    ,Gd ,Tb ,Dy ,Ho ,Er ,Tm ,Yb ,Lu ,Hf ,W ,Os ,Ir ,Pt ,Au ,Hg ,Pb ,Bi ,Th ,U ,CaII ,TiII ,VII ,CrII ,MnII ,FeII ,Added_by
   6452 ,Reichert+2020 ,     ,                  ,    ,00:12.5 ,-33:43:1.34400  , 15.05221 ,-33.71704 ,-1.62 ,4573 ,1.23 ,     ,   ,   ,  ,  ,  ,  ,   ,6.24 ,   ,   ,  ,  ,  ,   ,1.35  ,3.66 ,  ,3.59 ,3.3  ,   ,   ,4.74 ,   ,2.64 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.51  ,   ,   ,   ,   ,   ,-0.56 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6459 ,Reichert+2020 ,     ,                  ,    ,00:15.2 ,-33:43:11.06400 , 15.06327 ,-33.71974 ,-1.17 ,4511 ,1.13 ,     ,   ,   ,  ,  ,  ,  ,   ,6.24 ,   ,   ,  ,  ,  ,   ,1.29  ,4.03 ,  ,4.7  ,3.9  ,   ,   ,4.91 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.84  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6469 ,Reichert+2020 ,     ,                  ,    ,00:23.0 ,-33:43:2.24400  , 15.09576 ,-33.71729 ,-0.9  ,4326 ,0.81 ,     ,   ,   ,  ,  ,  ,  ,   ,6.44 ,   ,   ,  ,  ,  ,   ,1.51  ,4.05 ,  ,4.67 ,4.08 ,   ,   ,4.99 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.92  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6613 ,Reichert+2020 ,     ,                  ,    ,00:04.2 ,-33:43:32.44800 , 15.01735 ,-33.72568 ,-2.18 ,4586 ,1.21 ,     ,   ,   ,  ,  ,  ,  ,   ,5.97 ,   ,   ,  ,  ,  ,   ,0.88  ,     ,  ,3.1  ,     ,   ,   ,3.98 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-0.26 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6356 ,Reichert+2020 ,[Scl] 2MASS J00593757-3343336    ,2MASS J00593757-3343336    ,    ,59:37.6 ,-33:43:33.60000 , 14.90656 ,-33.726   ,-1.23 ,4549 ,1.17 ,     ,   ,   ,  ,  ,  ,  ,   ,6.18 ,   ,   ,  ,  ,  ,   ,1.59  ,3.8  ,  ,4.51 ,4    ,   ,   ,4.9  ,   ,2.58 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.65  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6594 ,Reichert+2020 ,     ,'2MASS J00594529-3343540'    ,,59:45.3 ,-33:43:53.83200 , 14.93883 ,-33.73162 ,-1.79 ,4577 ,1.14 ,     ,   ,   ,  ,  ,  ,  ,   ,6.07 ,   ,   ,  ,  ,  ,   ,0.87  ,3.32 ,  ,2.96 ,3.36 ,   ,   ,4.18 ,   ,2.45 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.28  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6598 ,Reichert+2020 ,     ,'2MASS J00595306-3343583'    ,,59:53.1 ,-33:43:58.54800 , 14.97118 ,-33.73293 ,-1.32 ,4788 ,1.48 ,     ,   ,   ,  ,  ,  ,  ,   ,6.2  ,   ,   ,  ,  ,  ,   ,0.77  ,3.74 ,  ,3.39 ,4.08 ,   ,   ,5.15 ,   ,3.08 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.96  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6461 ,Reichert+2020 ,     ,                  ,    ,00:17.4 ,-33:43:59.62800 , 15.07236 ,-33.73323 ,-2.16 ,4351 ,1.02 ,     ,   ,   ,  ,  ,  ,  ,   ,5.79 ,   ,   ,  ,  ,  ,   ,1.06  ,     ,  ,2.77 ,3.11 ,   ,   ,4.3  ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-0.13 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6559 ,Reichert+2020 ,     ,                  ,    ,00:42.5 ,-33:44:23.53200 , 15.17709 ,-33.73987 ,-1.06 ,4273 ,0.67 ,     ,   ,   ,  ,  ,  ,  ,   ,6.38 ,   ,   ,  ,  ,  ,   ,1.53  ,3.98 ,  ,4.85 ,3.98 ,   ,   ,4.82 ,   ,2.68 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.1   ,   ,   ,   ,   ,   ,-0.62 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6550 ,Reichert+2020 ,     ,                  ,    ,00:24.6 ,-33:44:28.86000 , 15.10262 ,-33.74135 ,-1.96 ,4521 ,1.06 ,     ,   ,   ,  ,  ,  ,  ,   ,5.88 ,   ,   ,  ,  ,  ,   ,1.13  ,2.96 ,  ,3.74 ,     ,   ,   ,4.32 ,   ,2.63 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.22  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6593 ,Reichert+2020 ,     ,'2MASS J00594490-3344350'    ,,59:44.9 ,-33:44:35.08800 , 14.93713 ,-33.74308 ,-0.93 ,4651 ,1.27 ,     ,   ,   ,  ,  ,  ,  ,   ,6.18 ,   ,   ,  ,  ,  ,   ,1.47  ,3.81 ,  ,4.51 ,4.36 ,   ,   ,5.06 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.73  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6348 ,Reichert+2020 ,[Scl] 2MASS J00592081-3344049    ,2MASS J00592081-3344049    ,    ,59:20.8 ,-33:44:4.95600  , 14.83671 ,-33.73471 ,-2.05 ,4350 ,0.72 ,     ,   ,   ,  ,  ,  ,  ,   ,5.96 ,   ,   ,  ,  ,  ,   ,0.99  ,3.23 ,  ,3.23 ,2.68 ,   ,   ,4.09 ,   ,2.38 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.05  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6597 ,Reichert+2020 ,     ,'2MASS J00594992-3344050'    ,,59:49.9 ,-33:44:4.99200  , 14.95796 ,-33.73472 ,-1.72 ,4478 ,1.05 ,     ,   ,   ,  ,  ,  ,  ,   ,6.11 ,   ,   ,  ,  ,  ,   ,1.35  ,3.1  ,  ,3.64 ,3.35 ,   ,   ,4.44 ,   ,2.56 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.15  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6554 ,Reichert+2020 ,     ,                  ,    ,00:26.3 ,-33:44:45.67200 , 15.10954 ,-33.74602 ,-1.59 ,4616 ,1.22 ,     ,   ,   ,  ,  ,  ,  ,   ,6.21 ,   ,   ,  ,  ,  ,   ,1.51  ,4.11 ,  ,3.92 ,3.41 ,   ,   ,4.75 ,   ,2.89 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.5   ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6450 ,Reichert+2020 ,     ,                  ,    ,00:11.7 ,-33:44:50.35200 , 15.04888 ,-33.74732 ,-2.6  ,4301 ,0.93 ,     ,   ,   ,  ,  ,  ,  ,   ,5.14 ,   ,   ,  ,  ,  ,   ,0.87  ,     ,  ,2.17 ,     ,   ,   ,3.29 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-1.26 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6555 ,Reichert+2020 ,     ,                  ,    ,00:33.9 ,-33:44:54.42000 , 15.14109 ,-33.74845 ,-1.72 ,4596 ,1.11 ,     ,   ,   ,  ,  ,  ,  ,   ,6.22 ,   ,   ,  ,  ,  ,   ,1.46  ,3.74 ,  ,3.34 ,     ,   ,   ,4.3  ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.54  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6695 ,Reichert+2020 ,     ,                  ,    ,00:17.1 ,-33:45:13.86000 , 15.07121 ,-33.75385 ,-1.98 ,4712 ,1.31 ,     ,   ,   ,  ,  ,  ,  ,   ,5.74 ,   ,   ,  ,  ,  ,   ,0.86  ,3.03 ,  ,     ,     ,   ,   ,4.09 ,   ,2.49 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.59  ,   ,   ,   ,   ,   ,-0.35 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6465 ,Reichert+2020 ,     ,                  ,    ,00:19.0 ,-33:45:14.79600 , 15.07903 ,-33.75411 ,-1.86 ,4555 ,1.04 ,     ,   ,   ,  ,  ,  ,  ,   ,6.13 ,   ,   ,  ,  ,  ,   ,1.03  ,3.38 ,  ,3.75 ,3.12 ,   ,   ,4.55 ,   ,2.75 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.24  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6719 ,Reichert+2020 ,     ,'2MASS J00594258-3342182'    ,,59:42.0 ,-33:45:3.70800  , 14.92483 ,-33.75103 ,-1.87 ,4788 ,1.46 ,     ,   ,   ,  ,  ,  ,  ,   ,6    ,   ,   ,  ,  ,  ,   ,1.01  ,3.81 ,  ,     ,     ,   ,   ,4.21 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.41  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6539 ,Reichert+2020 ,     ,'[KGB2009] J005939.5-334539' ,,59:39.5 ,-33:45:39.27600 , 14.91456 ,-33.76091 ,-1.85 ,4424 ,0.93 ,     ,   ,   ,  ,  ,  ,  ,   ,6.14 ,   ,   ,  ,  ,  ,   ,1     ,     ,  ,3.41 ,3.29 ,   ,   ,4.26 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.01  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6604 ,Reichert+2020 ,     ,'2MASS J00595586-3345435'    ,,59:55.9 ,-33:45:43.66800 , 14.98281 ,-33.76213 ,-1.22 ,4769 ,1.43 ,     ,   ,   ,  ,  ,  ,  ,   ,6.34 ,   ,   ,  ,  ,  ,   ,1.72  ,     ,  ,4.88 ,     ,   ,   ,4.89 ,   ,3.37 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1     ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6563 ,Reichert+2020 ,     ,                  ,    ,00:50.9 ,-33:45:5.29200  , 15.21199 ,-33.75147 ,-0.99 ,4254 ,0.65 ,     ,   ,   ,  ,  ,  ,  ,   ,6.48 ,   ,   ,  ,  ,  ,   ,1.65  ,4.11 ,  ,4.35 ,3.92 ,   ,   ,5.44 ,   ,3.14 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.24  ,   ,   ,   ,   ,   ,0.01  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6606 ,Reichert+2020 ,     ,'2MASS J00595826-3345507'    ,,59:58.2 ,-33:45:50.68800 , 14.9927  ,-33.76408 ,-1.45 ,4431 ,0.98 ,     ,   ,   ,  ,  ,  ,  ,   ,6.69 ,   ,   ,  ,  ,  ,   ,1.56  ,3.83 ,  ,3.81 ,3.54 ,   ,   ,4.48 ,   ,2.54 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.67  ,   ,   ,   ,   ,   ,-0.38 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6468 ,Reichert+2020 ,     ,                  ,    ,00:21.2 ,-33:46:1.16400  , 15.08821 ,-33.76699 ,-1.11 ,4585 ,1.19 ,     ,   ,   ,  ,  ,  ,  ,   ,6.59 ,   ,   ,  ,  ,  ,   ,1.46  ,3.85 ,  ,4.8  ,3.8  ,   ,   ,4.92 ,   ,3.02 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.02  ,   ,   ,   ,   ,   ,-0.71 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6424 ,Reichert+2020 ,     ,                  ,    ,59:12.1 ,-33:46:20.85600 , 14.80041 ,-33.77246 ,-1.88 ,4277 ,0.69 ,     ,   ,   ,  ,  ,  ,  ,   ,6.11 ,   ,   ,  ,  ,  ,   ,1.04  ,3.13 ,  ,     ,3.02 ,   ,   ,4.19 ,   ,2.53 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.15  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6636 ,Reichert+2020 ,     ,                  ,    ,01:22.2 ,-33:46:21.86400 , 15.34269 ,-33.77274 ,-3    ,4449 ,1.05 ,     ,   ,   ,  ,  ,  ,  ,   ,5.12 ,   ,   ,  ,  ,  ,   ,0.21  ,2.34 ,  ,2.17 ,     ,   ,   ,2.98 ,   ,1.49 ,   ,   ,   ,   ,   ,-0.42 ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-1.32 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6603 ,Reichert+2020 ,     ,'2MASS J00595568-3346400'    ,,59:55.7 ,-33:46:40.04400 , 14.98202 ,-33.77779 ,-2.06 ,4367 ,0.74 ,     ,   ,   ,  ,  ,  ,  ,   ,5.94 ,   ,   ,  ,  ,  ,   ,0.77  ,3.07 ,  ,3.15 ,     ,   ,   ,4.11 ,   ,2.43 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.12  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6561 ,Reichert+2020 ,     ,                  ,    ,00:46.5 ,-33:46:47.13600 , 15.19386 ,-33.77976 ,-2.29 ,4591 ,1.12 ,     ,   ,   ,  ,  ,  ,  ,   ,     ,   ,   ,  ,  ,  ,   ,      ,     ,  ,     ,     ,   ,   ,3.86 ,   ,     ,   ,   ,   ,   ,   ,1.64  ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-0.67 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6462 ,Reichert+2020 ,     ,                  ,    ,00:17.6 ,-33:46:55.09200 , 15.07334 ,-33.78197 ,-1.79 ,4627 ,1.22 ,     ,   ,   ,  ,  ,  ,  ,   ,6.14 ,   ,   ,  ,  ,  ,   ,0.8   ,     ,  ,3.73 ,     ,   ,   ,4.24 ,   ,2.67 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-0.32 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6638 ,Reichert+2020 ,     ,                  ,    ,00:20.8 ,-33:47:10.96800 , 15.08649 ,-33.78638 ,-1.68 ,4453 ,0.86 ,     ,   ,   ,  ,  ,  ,  ,   ,5.93 ,   ,   ,  ,  ,  ,   ,1.17  ,3.61 ,  ,     ,3.29 ,   ,   ,4.59 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-0.56 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6456 ,Reichert+2020 ,     ,                  ,    ,00:14.6 ,-33:47:11.47200 , 15.06074 ,-33.78652 ,-1.62 ,4666 ,1.24 ,     ,   ,   ,  ,  ,  ,  ,   ,6.08 ,   ,   ,  ,  ,  ,   ,1.29  ,3.41 ,  ,3.3  ,     ,   ,   ,4.67 ,   ,2.89 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.53  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6596 ,Reichert+2020 ,     ,'2MASS J00594768-3347293'    ,,59:47.7 ,-33:47:29.40000 , 14.94866 ,-33.7915  ,-0.97 ,4401 ,1    ,     ,   ,   ,  ,  ,  ,  ,   ,6.54 ,   ,   ,  ,  ,  ,   ,1.81  ,3.3  ,  ,4.84 ,4.12 ,   ,   ,4.87 ,   ,2.44 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.84  ,   ,   ,   ,   ,   ,-0.65 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6614 ,Reichert+2020 ,     ,                  ,    ,00:07.0 ,-33:47:9.49200  , 15.02906 ,-33.78597 ,-1.71 ,4603 ,1.17 ,     ,   ,   ,  ,  ,  ,  ,   ,6.39 ,   ,   ,  ,  ,  ,   ,1.44  ,3.34 ,  ,3.83 ,     ,   ,   ,4.71 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.33  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6558 ,Reichert+2020 ,     ,                  ,    ,00:38.1 ,-33:48:16.88400 , 15.15887 ,-33.80469 ,-1.53 ,4284 ,0.68 ,     ,   ,   ,  ,  ,  ,  ,   ,6.1  ,   ,   ,  ,  ,  ,   ,1.41  ,     ,  ,4.07 ,3.28 ,   ,   ,4.73 ,   ,2.71 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.37  ,   ,   ,   ,   ,   ,-0.7  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6347 ,Reichert+2020 ,[Scl] 2MASS J00592065-3348566    ,2MASS J00592065-3348566    ,    ,59:20.7 ,-33:48:56.73600 , 14.83606 ,-33.81576 ,-1.62 ,4296 ,0.66 ,     ,   ,   ,  ,  ,  ,  ,   ,6.5  ,   ,   ,  ,  ,  ,   ,1.42  ,3.2  ,  ,4.19 ,3.34 ,   ,   ,4.64 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.27  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6560 ,Reichert+2020 ,     ,                  ,    ,00:44.3 ,-33:49:18.84000 , 15.1845  ,-33.8219  ,-1.14 ,4417 ,0.87 ,     ,   ,   ,  ,  ,  ,  ,   ,6.69 ,   ,   ,  ,  ,  ,   ,2.56  ,     ,  ,4.28 ,3.77 ,   ,   ,5.39 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.04  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6349 ,Reichert+2020 ,[Scl] 2MASS J00592213-3349037    ,2MASS J00592213-3349037    ,    ,59:22.1 ,-33:49:3.82800  , 14.8422  ,-33.81773 ,-1.37 ,4645 ,1.21 ,     ,   ,   ,  ,  ,  ,  ,   ,6.39 ,   ,   ,  ,  ,  ,   ,1.39  ,     ,  ,4.33 ,3.71 ,   ,   ,4.88 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.95  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6610 ,Reichert+2020 ,     ,                  ,    ,00:00.5 ,-33:49:35.61600 , 15.00209 ,-33.82656 ,-2.27 ,4555 ,0.96 ,     ,   ,   ,  ,  ,  ,  ,   ,5.53 ,   ,   ,  ,  ,  ,   ,0.78  ,3.27 ,  ,3.03 ,     ,   ,   ,3.87 ,   ,2.36 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-0.72 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6449 ,Reichert+2020 ,     ,                  ,    ,00:10.5 ,-33:49:36.76800 , 15.04372 ,-33.82688 ,-1.45 ,4444 ,1.03 ,     ,   ,   ,  ,  ,  ,  ,   ,6.69 ,   ,   ,  ,  ,  ,   ,1.47  ,3.82 ,  ,3.89 ,3.67 ,   ,   ,4.85 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.21  ,   ,   ,   ,   ,   ,-0.5  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6557 ,Reichert+2020 ,     ,                  ,    ,00:34.3 ,-33:49:52.78800 , 15.14304 ,-33.83133 ,-1.02 ,4489 ,1.08 ,     ,   ,   ,  ,  ,  ,  ,   ,6.48 ,   ,   ,  ,  ,  ,   ,1.63  ,     ,  ,4.21 ,3.7  ,   ,   ,5.17 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.78  ,   ,   ,   ,   ,   ,-0.24 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
